Office_scale,Residential_scale
0.012949936,0.006508931
0.012853906,0.006580938
0.012771895,0.006710389
0.012623883,0.006032392
0.012632091,0.00622414
0.013154875,0.00612058
0.014447888,0.004147269
0.016875611,0.003210372
0.018195141,0.002319591
0.018018858,0.003158591
0.01679772,0.000393206
0.017027316,0.000703887
0.017788524,0.001449845
0.018032566,0.00221603
0.018242641,0.003883514
0.018146577,0.005478182
0.016639158,0.006741942
0.016219034,0.006467669
0.016127547,0.006576084
0.01559744,0.00702107
0.015119795,0.007093886
0.014588842,0.007544535
0.013866204,0.006664272
0.013465535,0.006959581
0.013079643,0.006606828
0.012855639,0.006519449
0.012714566,0.00622414
0.012708298,0.006234658
0.012853527,0.006343073
0.013577425,0.005835789
0.014768515,0.004737887
0.016896504,0.002817166
0.017437436,0.001097902
0.017281134,0.000248383
0.016551829,4.13E-05
0.016787636,-0.00010356
0.017303388,0.000289645
0.0174467,0.001905349
0.017630157,0.003862478
0.017841077,0.005229799
0.015893218,0.006969289
0.015445161,0.00683013
0.0151635,0.007259744
0.014802668,0.007943404
0.01438189,0.007285634
0.013788081,0.007948259
0.013189496,0.007487091
0.012838247,0.007322042
0.012639519,0.006943399
0.012495167,0.006912655
0.012336329,0.006865729
0.012249356,0.007244372
0.012132853,0.006798577
0.011899049,0.005825271
0.011790657,0.00501216
0.012029312,0.002500821
0.012093664,0.001221689
0.012576967,0.00213836
0.01250017,0.002392406
0.01280711,0.002081725
0.012852669,0.001056639
0.013124969,0.001900495
0.013365616,0.003888368
0.01376875,0.006105208
0.014006257,0.007492755
0.013926661,0.007218482
0.013938869,0.007212818
0.01398051,0.008134344
0.013815396,0.008466061
0.013546197,0.00881315
0.013211189,0.00775651
0.012922656,0.007875443
0.012754663,0.007906996
0.012635052,0.007487091
0.012456557,0.007555053
0.012396138,0.007322042
0.012264836,0.007363304
0.012048671,0.006467669
0.011772614,0.004655362
0.011745946,0.002754868
0.011850809,0.001180426
0.01202863,0.000331717
0.012182028,2.10E-05
0.012518448,0.000124596
0.012965475,0.000517802
0.013528723,0.001781562
0.014027673,0.00385277
0.014409233,0.005949867
0.014539256,0.007145666
0.014469968,0.007456347
0.014523436,0.007751656
0.01447889,0.008000039
0.014148537,0.008636773
0.013742173,0.008771887
0.013332197,0.008776742
0.013046283,0.008631919
0.012744735,0.007440975
0.012606363,0.007259744
0.012517018,0.00767884
0.012460967,0.007337414
0.012500829,0.007326896
0.013757364,0.006917509
0.015208623,0.005364104
0.017605417,0.004054227
0.018435553,0.002610045
0.018341318,0.001615704
0.017469843,0.000351943
0.0176261,0.000600327
0.018415469,0.001988683
0.018597822,0.002837392
0.019280561,0.005069604
0.018966749,0.006643236
0.016879517,0.006503268
0.016440542,0.007694212
0.016335463,0.007823663
0.016058842,0.007663468
0.015536915,0.008181269
0.014794617,0.00780829
0.014000969,0.007922369
0.013528454,0.007849553
0.013079128,0.008067191
0.012955594,0.007538872
0.012898368,0.007870588
0.012843782,0.006923173
0.012877839,0.007279971
0.013475733,0.006933691
0.014655711,0.006679644
0.018088085,0.004509731
0.018368462,0.00337623
0.017407842,0.000911008
0.0167401,0.000911008
0.016885854,0.000890781
0.017309927,0.001408583
0.017948109,0.003080921
0.018309762,0.004629472
0.017955943,0.005820417
0.016846919,0.006597119
0.01631458,0.007238708
0.015993063,0.007725766
0.015772995,0.007580943
0.015379197,0.007555053
0.014732347,0.007943404
0.014004537,0.008326092
0.013461523,0.006902137
0.013160865,0.007373822
0.012855969,0.006757314
0.012666148,0.007067995
0.012682175,0.006809095
0.012620663,0.006788059
0.013606882,0.00625003
0.01489838,0.004634327
0.017256662,0.003065549
0.017719708,0.000828483
0.01756426,0.000144823
0.017326034,-2.10E-05
0.01728647,-0.000186085
0.017848829,0.000351943
0.017684021,0.001656966
0.017926151,0.003909404
0.018193091,0.00498627
0.016394853,0.006436115
0.016184485,0.00685602
0.01610082,0.007067995
0.015942421,0.007296152
0.015338284,0.007503273
0.014655406,0.00765295
0.013951535,0.00775651
0.013556022,0.008088227
0.01303925,0.007078513
0.012889884,0.007026733
0.01270925,0.007290488
0.012827592,0.007316379
0.012836835,0.007000843
0.013357083,0.006606828
0.014883407,0.005623005
0.018083438,0.004334163
0.01848448,0.00269257
0.018094615,0.001139164
0.017202976,2.10E-05
0.01733871,4.13E-05
0.0185508,8.25E-05
0.01860196,0.001118128
0.018250774,0.003551797
0.018911321,0.005162646
0.016903141,0.006534821
0.016399637,0.006550194
0.016213283,0.006757314
0.015811794,0.007523499
0.015397265,0.007212818
0.014689733,0.007161038
0.014222549,0.007741138
0.013651279,0.007383531
0.013159857,0.006809095
0.012981243,0.006560711
0.012715776,0.006260548
0.012689476,0.005985466
0.012686483,0.006280775
0.012789559,0.006140807
0.014028211,0.005089831
0.016555926,0.003210372
0.017409663,0.001843051
0.01818771,0.0011602
0.016448666,0.000496766
0.016625164,0.000351943
0.017102727,0.000906153
0.017460033,0.002340626
0.017344662,0.003661021
0.017277228,0.00556637
0.015876546,0.006244367
0.01528624,0.007238708
0.015061165,0.007104403
0.014959741,0.007404567
0.014404281,0.007534017
0.013836101,0.007958776
0.013316182,0.006953917
0.01300324,0.006839839
0.012766038,0.006716052
0.01252564,0.006105208
0.012350359,0.006332555
0.01230819,0.006234658
0.012203744,0.006063136
0.012028868,0.005555852
0.012029694,0.00498627
0.012145497,0.003432865
0.01225447,0.001512143
0.012581841,0.003417492
0.012665853,0.002319591
0.012864401,0.001734636
0.01325877,0.003738691
0.013864278,0.0049086
0.014105351,0.006063136
0.014191259,0.006457151
0.014206266,0.007011361
0.01410219,0.007182074
0.013936007,0.006990325
0.013748239,0.007648095
0.013604837,0.007689358
0.013225579,0.007477383
0.012956402,0.007461201
0.012877649,0.007171556
0.012635734,0.007063141
0.012533672,0.007026733
0.012474845,0.007409421
0.012382238,0.006902137
0.012231817,0.006767832
0.012017222,0.006508931
0.011890075,0.004862483
0.011923963,0.002775094
0.011982285,0.001408583
0.012255393,0.002153732
0.01260378,0.003396457
0.012928769,0.002868946
0.014004575,0.006099544
0.013878754,0.00411167
0.014798591,0.00612058
0.014826517,0.006850357
0.01459792,0.008114117
0.014509019,0.007823663
0.014518823,0.008004893
0.014547123,0.008269458
0.014171217,0.008496805
0.013768731,0.008398908
0.013197927,0.007922369
0.012887603,0.007296152
0.01269425,0.00709874
0.012499221,0.007658613
0.012425289,0.006974953
0.012395744,0.007161038
0.01239993,0.006938545
0.012943753,0.00677835
0.01535569,0.006379481
0.017693903,0.002610045
0.018178245,0.002071207
0.016650746,0.000414241
0.017711013,0.000310681
0.017524386,-0.00010356
0.018864227,0.000414241
0.019224831,0.002360853
0.019561187,0.004002447
0.018519498,0.005504072
0.016872637,0.00670068
0.016420474,0.007378677
0.016255115,0.007492755
0.016065444,0.007419939
0.015586496,0.00717641
0.014853314,0.00760117
0.014234469,0.00780829
0.013664119,0.007984667
0.013452349,0.007948259
0.013166546,0.00773062
0.012928634,0.007555053
0.012899968,0.007337414
0.012854748,0.007130294
0.012941191,0.006560711
0.014172174,0.005156983
0.017217672,0.003251634
0.017802393,0.001946611
0.017327277,0.000289645
0.016561612,-4.13E-05
0.0166845,0.000310681
0.017832747,0.000849519
0.018065521,0.002334963
0.01780088,0.004012964
0.017437461,0.005509735
0.016383815,0.00675246
0.015876081,0.007186928
0.015655621,0.007000843
0.015374319,0.006819612
0.01502309,0.007052623
0.014299081,0.007259744
0.013809909,0.007331751
0.013331834,0.007948259
0.013014343,0.006985471
0.012777108,0.007161038
0.012571256,0.006457151
0.012464687,0.006762169
0.012448927,0.006306665
0.012169823,0.005773491
0.012400476,0.005555852
0.012619987,0.003438528
0.012953119,0.00216425
0.013427828,0.00337623
0.013466022,0.000642398
0.013779452,8.25E-05
0.014311296,0.002464413
0.014792915,0.003391602
0.015013755,0.004763777
0.015348534,0.005814753
0.015132905,0.006457151
0.014902311,0.006420743
0.014815096,0.007104403
0.01474097,0.007564762
0.01448544,0.006974953
0.013937508,0.007249226
0.013532674,0.007238708
0.013149883,0.006923173
0.012890195,0.007238708
0.012717211,0.006580938
0.012466899,0.006467669
0.0123312,0.006606828
0.012283958,0.006343073
0.01250825,0.005959576
0.013709829,0.004675589
0.016226396,0.002837392
0.017061779,0.001305023
0.016902132,0.000186085
0.016309517,-2.10E-05
0.016843669,-0.000144823
0.017576331,0.00068366
0.01744173,0.002195804
0.017702903,0.003370567
0.01793804,0.004914263
0.016587092,0.00619825
0.01610599,0.006131098
0.015730201,0.006239512
0.015565423,0.006545339
0.015038593,0.006519449
0.014441486,0.007290488
0.013886301,0.006591456
0.013474747,0.005985466
0.013118848,0.006244367
0.012849073,0.005752455
0.012691815,0.00564404
0.012514105,0.005773491
0.012454055,0.005525108
0.01301116,0.00614647
0.014642189,0.006151324
0.017274363,0.006135952
0.016927031,0.002299364
0.017907739,0.003531571
0.016576279,0.002101952
0.016947137,0.002247584
0.017638417,0.002288846
0.017474499,0.00398222
0.017083145,0.003614095
0.017106352,0.004655362
0.015834833,0.00617236
0.015521705,0.006260548
0.015244131,0.006446633
0.014988598,0.006099544
0.014605697,0.006664272
0.014042163,0.006834985
0.01366438,0.0066489
0.01323216,0.006684498
0.012936386,0.006394853
0.012809513,0.006457151
0.01259256,0.006405371
0.012531921,0.005918314
0.012387948,0.00614647
0.012405524,0.005711193
0.012113119,0.003220889
0.012297662,0.001791271
0.012581796,0.001402919
0.012716022,0.000590618
0.012818465,0.000859227
0.013208268,0.000202266
0.013625909,0.001305023
0.013825406,0.000911008
0.013987406,0.003432865
0.014158436,0.005380285
0.014119201,0.006425598
0.014073844,0.006529158
0.014085591,0.005892423
0.01393708,0.006353591
0.013809185,0.006027537
0.013381665,0.006384335
0.013032965,0.006467669
0.01272209,0.006239512
0.012491093,0.005784009
0.012472702,0.005923977
0.012429692,0.005467664
0.012351604,0.005846307
0.012102139,0.005473328
0.012082846,0.004779149
0.012389611,0.004742741
0.012632478,0.005059086
0.012750777,0.005219281
0.01308799,0.005296951
0.013460221,0.005519444
0.013727594,0.005545334
0.014210234,0.005991129
0.01493684,0.006063136
0.015179793,0.006182878
0.015306943,0.006638382
0.014875432,0.007223336
0.014538594,0.007471719
0.014501585,0.007891624
0.014341561,0.008373018
0.014143488,0.006969289
0.013710297,0.007497609
0.013418119,0.007378677
0.013058706,0.007031588
0.012880433,0.00704696
0.012784576,0.00619825
0.012670004,0.006431261
0.012537161,0.006140807
0.012514851,0.005851161
0.012879509,0.005814753
0.01375691,0.004344681
0.016406491,0.003153737
0.018129806,0.004940153
0.017976018,0.003050177
0.016983204,0.001760526
0.018703603,0.00485682
0.019721973,0.004597919
0.020164986,0.005856015
0.019956887,0.005639186
0.019715388,0.006073654
0.017122404,0.00609469
0.016690063,0.006772687
0.016273895,0.006679644
0.016014109,0.00712463
0.015543452,0.007326896
0.014675201,0.007673985
0.01410964,0.007357641
0.013675116,0.006384335
0.013177238,0.006545339
0.012941606,0.006218477
0.012787884,0.00625003
0.012654124,0.006177214
0.012503138,0.005602778
0.012757742,0.004996788
0.014496868,0.003697429
0.016554009,0.001698228
0.01719877,0.000124596
0.017574185,0.000347089
0.01691362,-0.000165858
0.017073911,-0.000869745
0.017808819,-0.000393206
0.01798951,0.001201462
0.018019475,0.003521053
0.017998565,0.005100348
0.016823019,0.006483041
0.016665256,0.006834985
0.016194636,0.006653754
0.016108208,0.007249226
0.015498639,0.007855216
0.01488487,0.007803436
0.014379999,0.007989521
0.013854227,0.007207964
0.013390883,0.007042105
0.013189736,0.006819612
0.012894894,0.00680424
0.012840669,0.007000843
0.012976816,0.00680424
0.01335284,0.006182878
0.014825278,0.004147269
0.01742107,0.003106811
0.018639399,0.002200658
0.019038658,0.002351144
0.018920744,0.003536425
0.019491334,0.003991929
0.019704586,0.002614899
0.019386631,0.003583351
0.020033385,0.005178019
0.020013443,0.006705534
0.01738032,0.007337414
0.017111663,0.007585797
0.017042268,0.008196642
0.016695577,0.008554249
0.016073616,0.008487096
0.015424324,0.009066387
0.014813474,0.009413476
0.014146758,0.009134349
0.013717441,0.008833376
0.013567475,0.008046965
0.013416093,0.008186124
0.013325095,0.008015411
0.013082833,0.007777546
0.01289542,0.006731424
0.01498593,0.00556637
0.018336182,0.005136756
0.018387394,0.002707942
0.018229679,0.000978969
0.017324417,0.000243529
0.017806979,0.001346285
0.018617763,0.000849519
0.018625777,0.002304218
0.019027758,0.004178823
0.018693053,0.005949867
0.016835378,0.007301006
0.01647909,0.007580943
0.016335911,0.007503273
0.016124819,0.008077709
0.015401125,0.008461206
0.014736773,0.008776742
0.014097309,0.008062337
0.013635042,0.008626255
0.013253176,0.008237904
0.013045155,0.008041301
0.012964931,0.007736284
0.012728206,0.007471719
0.012657132,0.00823305
0.012722209,0.007342269
0.014015997,0.004758923
0.017046849,0.00327267
0.01779958,0.002050172
0.01792607,0.000911008
0.016670971,0.000559064
0.017019512,0.000435277
0.017897102,0.000559064
0.01769331,0.002578491
0.01780357,0.003836588
0.017654978,0.006597119
0.015644756,0.007305861
0.015367738,0.008036447
0.015258544,0.008176415
0.015022921,0.007948259
0.014651051,0.00828483
0.014223528,0.008962827
0.013656946,0.00883904
0.013311872,0.008098745
0.012936977,0.007715248
0.012786461,0.00820716
0.012411923,0.007544535
0.012230029,0.007885961
0.012057067,0.007440975
0.011811998,0.006415889
0.011782966,0.005110866
0.012032105,0.003127847
0.012161249,0.001719264
0.012319829,0.000538838
0.01239118,0.001076866
0.012529509,0.000310681
0.012748686,0.001449845
0.012937335,0.003127847
0.013063389,0.004966044
0.013438482,0.006389999
0.013562357,0.007290488
0.013762134,0.007544535
0.013806808,0.00760117
0.013649416,0.007922369
0.013505724,0.007870588
0.01325997,0.008228195
0.01286837,0.008237904
0.012590771,0.007409421
0.012350768,0.007580943
0.012365594,0.00717641
0.012273243,0.007067995
0.012128819,0.007093886
0.011938438,0.006813949
0.01160421,0.00551459
0.011592377,0.004121379
0.01180573,0.001864087
0.01179758,0.000393206
0.011942651,-0.000248383
0.012027556,-0.000435277
0.012252914,-0.000248383
0.012742604,0.000703887
0.01314882,0.002133506
0.013502921,0.003546943
0.013976067,0.006457151
0.013951777,0.006720906
0.013837704,0.007089031
0.013909099,0.007270262
0.013890688,0.007326896
0.013681113,0.007979003
0.013314223,0.007207964
0.013041934,0.007026733
0.012698793,0.007461201
0.012358942,0.006933691
0.012255274,0.006860875
0.012185464,0.006669126
0.012032381,0.006591456
0.012029584,0.006368963
0.012228766,0.00556637
0.013808254,0.003997592
0.016376565,0.001822824
0.017257921,0.000538838
0.017505974,0.000636734
0.017388223,0.002992733
0.01785015,0.003210372
0.018813408,0.004675589
0.018088639,0.002045317
0.018267202,0.003987074
0.018191069,0.005571224
0.01637967,0.005907796
0.016019968,0.006301811
0.015829857,0.006684498
0.015541371,0.007322042
0.015211615,0.007378677
0.014472358,0.007331751
0.013903758,0.00780829
0.013356658,0.006845502
0.01294952,0.006679644
0.012770657,0.006772687
0.012614624,0.006265403
0.012478672,0.006368963
0.012457394,0.00601702
0.012456085,0.005027532
0.013978236,0.004370571
0.016255579,0.002133506
0.017206704,0.000766185
0.01696518,-8.25E-05
0.016478056,-0.000310681
0.016680943,-0.000351943
0.017393346,0.000496766
0.017752423,0.00153237
0.017922537,0.003551797
0.017913897,0.005162646
0.016356238,0.005706338
0.015729314,0.006653754
0.015440224,0.007016215
0.015366162,0.007482237
0.015014,0.007461201
0.014422576,0.007839844
0.013811413,0.007482237
0.013354003,0.007425602
0.012997524,0.006643236
0.012726339,0.006813949
0.012665081,0.006389999
0.012551536,0.006606828
0.012432776,0.005898087
0.012587942,0.005509735
0.013673082,0.003784808
0.015776975,0.002050172
0.016437538,0.000890781
0.016469502,0
0.015836429,-0.000248383
0.016113684,-0.000538838
0.016642066,0.000165858
0.017197954,0.001056639
0.017330453,0.002578491
0.017342258,0.004716851
0.01633423,0.005571224
0.015692469,0.005933686
0.015345124,0.006368963
0.015067023,0.005907796
0.014560228,0.006140807
0.01405307,0.006192587
0.013507815,0.006684498
0.013130954,0.006187732
0.012759568,0.005933686
0.012515065,0.005804235
0.012394491,0.005799381
0.012194753,0.005913459
0.012079684,0.005623005
0.011936168,0.004509731
0.012002115,0.003267006
0.012393252,0.001139164
0.012792264,0.000372979
0.013230509,-0.000455504
0.013704779,-0.000331717
0.014200099,-0.000331717
0.014539437,0.000144823
0.014771272,0.001014568
0.014956067,0.003339822
0.015269602,0.005286433
0.015040807,0.005695821
0.014784383,0.005898087
0.014802214,0.006110062
0.014785848,0.00619825
0.014620557,0.006539676
0.014163864,0.006084172
0.013730217,0.005778345
0.013489449,0.00541103
0.013193697,0.005322841
0.013091233,0.004949862
0.012904234,0.005115721
0.012760786,0.004696625
0.012587863,0.004789667
0.012303922,0.003945812
0.012659335,0.002843056
0.013842116,0.000703887
0.014783959,-0.000331717
0.015303121,-0.000517802
0.01536814,-0.000787221
0.015962828,-0.000766185
0.016554545,-0.000496766
0.016917654,0.000766185
0.017124483,0.002749204
0.01708704,0.003500017
0.016292468,0.004696625
0.01573826,0.005095494
0.015628672,0.005385139
0.015489644,0.005203909
0.014988641,0.005141611
0.014392859,0.005245171
0.01386868,0.005623005
0.013587456,0.005354395
0.013549392,0.005001642
0.013374658,0.004644845
0.013250483,0.00419905
0.013093275,0.004442578
0.012961619,0.004416688
0.012980853,0.00398222
0.012873265,0.002578491
0.013227928,0.000745958
0.01356311,0.001076866
0.013678804,0.000310681
0.013998216,0.000517802
0.014306841,0.000455504
0.014809511,0.00206069
0.014879787,0.001113274
0.015277839,0.003179627
0.015537534,0.004054227
0.015148294,0.004670735
0.014648341,0.004758923
0.014791339,0.004877855
0.014738041,0.004815557
0.014525277,0.004789667
0.014082701,0.004815557
0.013706964,0.004608437
0.013480929,0.004483841
0.013311984,0.004587401
0.013155755,0.004209567
0.013031439,0.004090635
0.012875477,0.003909404
0.012887344,0.004530766
0.012992272,0.003816362
0.013131888,0.003743546
0.01294677,0.003836588
0.012813598,0.003029141
0.012992791,0.002614899
0.013155049,0.001444991
0.013648685,0.001952275
0.013603819,0.002319591
0.014424777,0.003609241
0.014513137,0.002940953
0.014778589,0.003810698
0.014832849,0.003924776
0.015005182,0.004681252
0.015068593,0.004696625
0.014951028,0.005105203
0.014734634,0.004561511
0.014402727,0.005074458
0.013965214,0.005053423
0.013705621,0.004675589
0.013468358,0.004080117
0.01332954,0.004157787
0.013159477,0.004023482
0.01303778,0.003661021
0.013048937,0.003784808
0.013374902,0.003158591
0.014178438,0.002118133
0.016851528,0.000983824
0.019003183,0.000202266
0.018884654,0.00047654
0.019617416,0.000440132
0.021107951,0.000362461
0.021959446,-0.000181231
0.021867804,-0.000807447
0.020629107,0.000802593
0.020279953,0.002402924
0.018393775,0.003096293
0.017310421,0.003396457
0.016966014,0.003691765
0.016581456,0.003784808
0.016053671,0.003976557
0.015043919,0.003577687
0.01449289,0.003775099
0.013931806,0.003810698
0.013601721,0.003432865
0.01343522,0.003318786
0.013262362,0.003122183
0.013105173,0.002739495
0.012878379,0.002537229
0.012788364,0.001894831
0.012975489,0.000673142
0.013418224,-0.000600327
0.014003911,-0.000228156
0.015026455,0.001801789
0.015369201,0.003225744
0.015837484,0.00277024
0.016437782,0.002920726
0.016413121,0.002728978
0.016537017,0.003106811
0.016504351,0.003469273
0.016062902,0.003448237
0.015605966,0.00398222
0.015516424,0.003847106
0.015476206,0.00408578
0.015209305,0.004411834
0.01465151,0.003987074
0.014220622,0.003883514
0.013874656,0.003940149
0.013571541,0.003422347
0.013441176,0.003743546
0.013298721,0.003137556
0.01314834,0.003018623
0.013147,0.003085775
0.013408417,0.002247584
0.014371799,0.000724923
0.016469787,-0.000507284
0.017710415,-0.000372979
0.018136042,-0.000186085
0.01815074,-0.000372979
0.018890198,-0.001076866
0.019773601,-0.001325249
0.020177532,-0.000849519
0.020306518,0.000377834
0.020393483,0.001941757
0.018401048,0.003033995
0.01739197,0.003464418
0.017063915,0.003381084
0.016668877,0.003588205
0.016103527,0.003635131
0.01515906,0.003966039
0.01460639,0.004106007
0.014194269,0.00340212
0.013632161,0.003231407
0.013269511,0.003283187
0.013153667,0.002946616
0.012880695,0.00282202
0.012912898,0.002651307
0.013285276,0.001838197
0.014338796,0.000170713
0.016358562,-0.000517802
0.017464693,-0.000269419
0.017278167,-0.000703887
0.01704372,-0.000642398
0.017984593,-0.001367321
0.018648151,-0.001305023
0.018868102,-0.000377834
0.01927666,0.000347089
0.019186538,0.002195804
0.017430727,0.003158591
0.016964509,0.003650503
0.016569289,0.003448237
0.016347474,0.003169109
0.015531258,0.003749209
0.014748152,0.00387866
0.014209781,0.003438528
0.013713214,0.003309078
0.013236976,0.003169109
0.013084315,0.003184481
0.012911022,0.002733832
0.012672056,0.002884318
0.012636145,0.002567974
0.013090772,0.001786416
0.014463047,-1.05E-05
0.01659459,-0.000496766
0.016988639,-0.000496766
0.017167913,-0.000517802
0.017497502,-0.000932043
0.01845782,-0.00068366
0.020197985,-0.000186085
0.019976792,0.000108415
0.020583964,0.002107615
0.019848456,0.002651307
0.017842877,0.003313932
0.016555913,0.0034539
0.016145153,0.003438528
0.015818046,0.004064745
0.015366716,0.003754064
0.014613786,0.004556656
0.013981978,0.003743546
0.013611026,0.003241116
0.013316876,0.003536425
0.013281029,0.003003251
0.013180598,0.003044513
0.013142281,0.002920726
0.013543627,0.002739495
0.013766768,0.002966843
0.014096302,0.002765386
0.014701345,0.002910208
0.014417316,0.002889173
0.014559037,0.003251634
0.014337591,0.003251634
0.014687148,0.003241116
0.015082715,0.003044513
0.01533833,0.003525907
0.015235821,0.003562315
0.015067281,0.00350568
0.014968001,0.003743546
0.014853275,0.003872996
0.014810859,0.003945812
0.014709334,0.003572833
0.014490954,0.003536425
0.014128457,0.00340212
0.013777786,0.003619759
0.013481032,0.003577687
0.013266629,0.003443382
0.013196387,0.003236262
0.013053769,0.003339822
0.012890736,0.003215226
0.01270515,0.003262152
0.012886493,0.003076067
0.013093613,0.002806648
0.013406806,0.002987879
0.013162877,0.00264079
0.013636632,0.002925581
0.0137739,0.002107615
0.013881943,0.001299359
0.013989122,0.001128646
0.014710301,0.002677197
0.014815952,0.002656162
0.014961027,0.003220889
0.014870215,0.003919922
0.01451824,0.004049372
0.014581086,0.004204713
0.014590878,0.003862478
0.014424088,0.004587401
0.01397164,0.004483841
0.013719634,0.004478986
0.01340453,0.004012964
0.013104424,0.003525907
0.0129247,0.003406974
0.012800121,0.003417492
0.012618039,0.003262152
0.012541297,0.002925581
0.012914516,0.002407779
0.013872385,0.000750813
0.015778131,-0.000331717
0.016835152,-0.000186085
0.017122101,-0.00010356
0.017096588,-0.000435277
0.01789987,-0.001056639
0.018657816,-0.001180426
0.019438802,3.64E-05
0.01931772,0.001693374
0.019249377,0.002817166
0.017484916,0.003661021
0.016645502,0.004002447
0.016656243,0.00425083
0.016236673,0.004416688
0.015807714,0.004064745
0.014976016,0.004401316
0.01446777,0.003961184
0.013997001,0.004318791
0.013598057,0.003510535
0.013290236,0.003484645
0.013108004,0.003406974
0.012887642,0.003148074
0.012699341,0.003117329
0.013058002,0.002231402
0.014591765,0.000610844
0.01624437,-0.000455504
0.017648777,-0.00047654
0.017838868,-0.000787221
0.017178247,-0.000973306
0.017577631,-0.000807447
0.018745224,-0.000962788
0.018696237,-0.000688515
0.018738211,0.000461167
0.01854578,0.002630272
0.017249791,0.003448237
0.016515879,0.003784808
0.016438775,0.003950666
0.016238243,0.004131897
0.015545758,0.004245975
0.01470404,0.004375426
0.014252087,0.004267011
0.013774752,0.003717656
0.013469602,0.003665875
0.013259222,0.003241116
0.012941117,0.003143219
0.012679946,0.002946616
0.012583623,0.002697424
0.012986409,0.001833342
0.013948454,0.000383497
0.016000751,-0.0005801
0.01725759,-0.000269419
0.017531002,-0.000331717
0.016902972,-0.000849519
0.017540146,-0.001305023
0.017916849,-0.001139164
0.018321228,-0.000331717
0.018252363,0.000953079
0.017963367,0.002951471
0.016975938,0.003950666
0.016434219,0.004017819
0.016400698,0.003733028
0.016097037,0.003681248
0.015608063,0.004877855
0.014728021,0.004297755
0.014177381,0.004017819
0.013800513,0.003790471
0.013340447,0.00337623
0.013139078,0.003417492
0.012940961,0.003220889
0.012664197,0.003085775
0.012538963,0.00289969
0.012755462,0.002412633
0.01396366,0.001361657
0.016087849,2.10E-05
0.01745068,0.000429614
0.017714687,-0.000869745
0.017595444,-0.00068366
0.018312481,-0.00068366
0.019843584,-0.000517802
0.020057052,0.001258097
0.020439645,0.003044513
0.019998901,0.004178823
0.017842763,0.004427206
0.016719437,0.004820412
0.016807254,0.004742741
0.016561014,0.005007306
0.0160835,0.005208763
0.015184764,0.005167501
0.014735273,0.005214427
0.014326558,0.004701479
0.013848789,0.004385944
0.013612203,0.004396461
0.01342128,0.004095489
0.013201237,0.003671539
0.013249081,0.003847106
0.013838149,0.003991929
0.014978076,0.004344681
0.016673994,0.00427672
0.018221269,0.004634327
0.018274048,0.00405989
0.0179669,0.003370567
0.01845554,0.003495163
0.019101187,0.003495163
0.019094708,0.003510535
0.018980801,0.003474127
0.018387737,0.003593869
0.016991366,0.004017819
0.016341958,0.004215231
0.015967023,0.003868142
0.01567703,0.003950666
0.015242762,0.004017819
0.014552987,0.00425083
0.014164263,0.004204713
0.013794897,0.003924776
0.013531986,0.003810698
0.013387348,0.003991929
0.013193505,0.003562315
0.013043056,0.003313932
0.012994456,0.003334968
0.013074099,0.00337623
0.013147908,0.002733832
0.013656141,0.003018623
0.013726449,0.002593864
0.013862963,0.00211247
0.013934681,0.001941757
0.01399816,-0.00010356
0.014699047,0.001781562
0.015078683,0.002040463
0.015419493,0.002930435
0.015345347,0.002987879
0.015196941,0.003888368
0.01474028,0.00427672
0.014774122,0.004287238
0.014637265,0.00430261
0.014388575,0.004572029
0.014016141,0.00422494
0.013736932,0.004282383
0.013396801,0.004390798
0.013124664,0.003821216
0.013062072,0.003490308
0.012998447,0.003635131
0.012801685,0.003189336
0.012691711,0.003283187
0.012774467,0.003318786
0.012914495,0.002826875
0.01273139,0.000626217
0.012740012,-0.000932043
0.012970297,-0.001035604
0.013386713,-0.001201462
0.013905513,-0.00163593
0.014713811,-0.000932043
0.015273137,0.000248383
0.015914171,0.002159396
0.016384212,0.003484645
0.016129315,0.004515394
0.015560607,0.004292901
0.015698854,0.00438028
0.015566583,0.004494358
0.015266405,0.004737887
0.014658351,0.004297755
0.01431715,0.004168305
0.013951441,0.004028337
0.013592901,0.003728173
0.013428182,0.003629467
0.013246535,0.003111666
0.013002663,0.003013769
0.012884492,0.003065549
0.013390409,0.002573637
0.014974228,0.001294505
0.018325915,0.001920721
0.018886948,0.002076062
0.01873517,-0.000124596
0.018742725,-0.000538838
0.020326237,0.000144823
0.021430053,-0.000455504
0.021385233,0.00055421
0.02226764,0.003758918
0.021484469,0.004690961
0.018767737,0.004375426
0.017777215,0.004970898
0.017660523,0.004919118
0.017248606,0.005483845
0.016618601,0.005452292
0.015463894,0.005307469
0.01488739,0.004639181
0.014361761,0.004836593
0.013892671,0.004147269
0.01367642,0.003919922
0.013457514,0.00400811
0.013237941,0.003598723
0.013295048,0.003784808
0.013687037,0.003717656
0.014824075,0.003059885
0.017197797,0.004173159
0.01814255,0.00405989
0.018805461,0.004173159
0.0184377,0.004530766
0.018358169,0.003111666
0.018526015,0.00142881
0.019309007,0.003521053
0.019228655,0.002889173
0.01892845,0.00387866
0.017528408,0.004318791
0.017013863,0.005188537
0.01684277,0.005607632
0.016587176,0.00556637
0.016232976,0.005380285
0.015397429,0.005421547
0.014812298,0.005654558
0.014298584,0.004690961
0.013675854,0.00435439
0.013379212,0.004489504
0.013267149,0.004157787
0.01297846,0.004002447
0.012912829,0.003743546
0.013424541,0.003707138
