瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),瘤搁柯档(∑C),30cm 瘤吝柯档(∑C)
143,措备,2020-01-01 01:00,-4.6,,4.9,270,31,-19.2,1026.2,,,0,-5.5,
143,措备,2020-01-01 02:00,-4.8,,3.9,270,33,-18.6,1025.9,,,0,-5.7,
143,措备,2020-01-01 03:00,-4.6,,3.9,270,37,-17.1,1025.5,,,0,-5.7,
143,措备,2020-01-01 04:00,-4.5,,3,250,41,-15.7,1025.1,,,2,-5.8,
143,措备,2020-01-01 05:00,-3.8,,2.6,270,50,-12.7,1024.9,,,7,-4.8,
143,措备,2020-01-01 06:00,-4.5,,.7,20,58,-11.5,1024.6,,,6,-4.4,
143,措备,2020-01-01 07:00,-3.1,,.9,340,58,-10.2,1024.6,,,7,-4.1,
143,措备,2020-01-01 08:00,-1.3,,3.5,290,61,-7.8,1024.5,0,.03,7,-3.2,
143,措备,2020-01-01 09:00,-.2,,4.2,290,60,-7,1025.2,.4,.37,7,-1.4,
143,措备,2020-01-01 10:00,1.8,,3.4,270,54,-6.5,1025.8,1,1.07,6,1.7,
143,措备,2020-01-01 11:00,2.1,,3.7,320,53,-6.5,1025.5,.8,1.37,7,2.5,
143,措备,2020-01-01 12:00,2.7,,4,340,53,-5.9,1024.5,.6,1.02,7,3.9,
143,措备,2020-01-01 13:00,3.7,,4,340,48,-6.3,1023.5,1,2.07,7,9.5,
143,措备,2020-01-01 14:00,3.8,,3.6,320,47,-6.5,1023.1,.9,1.65,3,6.7,
143,措备,2020-01-01 15:00,3.9,,3.5,340,48,-6.1,1023.1,1,1.45,0,7.4,
143,措备,2020-01-01 16:00,4,,3.3,320,48,-6,1023.5,1,.94,0,5,
143,措备,2020-01-01 17:00,3.4,,2.7,320,48,-6.5,1023.7,.8,.38,0,1.5,
143,措备,2020-01-01 18:00,2.4,,1.9,320,51,-6.7,1024.1,0,.02,0,-.6,
143,措备,2020-01-01 19:00,2,,2.1,320,54,-6.3,1024.1,,,0,-.3,
143,措备,2020-01-01 20:00,1.8,,2,290,56,-6,1023.9,,,0,-.7,
143,措备,2020-01-01 21:00,1.4,,1.9,270,57,-6.2,1023.9,,,0,-1.2,
143,措备,2020-01-01 22:00,1.2,,1.7,270,58,-6.1,1024,,,0,-1.8,
143,措备,2020-01-01 23:00,.9,,1.9,270,59,-6.2,1024.1,,,0,-2,
143,措备,2020-01-02 00:00,.6,,1.8,270,62,-5.8,1023.9,,,1,-2.4,
143,措备,2020-01-02 01:00,.3,,1.9,270,64,-5.7,1023.4,,,0,-2.8,
143,措备,2020-01-02 02:00,.5,,2.2,270,64,-5.5,1023.2,,,0,-2.9,
143,措备,2020-01-02 03:00,0,,1.2,270,67,-5.4,1022.6,,,5,-3.1,
143,措备,2020-01-02 04:00,.2,,2.5,270,67,-5.2,1022.6,,,6,-3.1,
143,措备,2020-01-02 05:00,.5,,2.7,270,65,-5.3,1022.6,,,8,-2.2,
143,措备,2020-01-02 06:00,.7,,3,270,64,-5.3,1022.8,,,7,-2.1,
143,措备,2020-01-02 07:00,.7,,2.7,270,64,-5.3,1023.2,,,6,-2.8,
143,措备,2020-01-02 08:00,.9,,2.2,270,64,-5.1,1023.5,0,.03,3,-2.8,
143,措备,2020-01-02 09:00,1.9,,2.8,270,61,-4.8,1024,.8,.37,3,-.8,
143,措备,2020-01-02 10:00,2.9,,4,270,57,-4.7,1024.2,1,.88,5,1.3,
143,措备,2020-01-02 11:00,4.4,,2.5,270,53,-4.3,1023.5,1,1.37,5,5.2,
143,措备,2020-01-02 12:00,5.2,,3.5,290,50,-4.3,1022.5,1,1.66,7,7.6,
143,措备,2020-01-02 13:00,6,,5.4,290,48,-4.2,1020.9,1,1.76,0,10.1,
143,措备,2020-01-02 14:00,6.5,,4.5,270,47,-4,1020.2,1,1.62,0,10.7,
143,措备,2020-01-02 15:00,6.7,,4.7,290,47,-3.8,1020.3,1,1.32,0,9.4,
143,措备,2020-01-02 16:00,6.1,,4.4,320,49,-3.8,1020.9,1,.81,0,6.7,
143,措备,2020-01-02 17:00,5.1,,3.9,320,53,-3.7,1021.2,.6,.34,0,3.6,
143,措备,2020-01-02 18:00,4.5,,2.2,320,55,-3.7,1021.1,0,.02,2,1.6,
143,措备,2020-01-02 19:00,5,,2.6,270,54,-3.5,1021,,,6,2.3,
143,措备,2020-01-02 20:00,4.9,,3.1,290,56,-3.1,1021.2,,,7,2.6,
143,措备,2020-01-02 21:00,4.7,,2.6,290,58,-2.8,1021.2,,,7,1.1,
143,措备,2020-01-02 22:00,4.1,,2,290,59,-3.2,1021.3,,,0,.2,
143,措备,2020-01-02 23:00,3.9,,2.5,290,59,-3.3,1021.2,,,0,-.3,
143,措备,2020-01-03 00:00,3.5,,3.3,270,61,-3.3,1020.9,,,2,0,
143,措备,2020-01-03 01:00,3.4,,3.5,290,59,-3.8,1020.4,,,4,-.1,
143,措备,2020-01-03 02:00,2.9,,3.2,290,60,-4.1,1020,,,9,-.3,
143,措备,2020-01-03 03:00,2.6,,2.4,270,63,-3.7,1020.2,,,3,-.7,
143,措备,2020-01-03 04:00,2,,2.2,270,65,-3.9,1019.9,,,4,-1,
143,措备,2020-01-03 05:00,1.7,,2.3,270,66,-3.9,1019.8,,,2,-1.5,
143,措备,2020-01-03 06:00,.7,,1,250,71,-3.9,1019.8,,,2,-2.2,
143,措备,2020-01-03 07:00,.4,,1.5,290,73,-3.8,1020.1,,,4,-2.5,
143,措备,2020-01-03 08:00,-.7,,1.5,340,81,-3.5,1020.3,0,.02,1,-2.6,
143,措备,2020-01-03 09:00,.3,,.4,0,79,-2.9,1020.6,.5,.36,0,-1,
143,措备,2020-01-03 10:00,3.1,,1.4,320,66,-2.6,1021.3,1,.86,0,1.2,
143,措备,2020-01-03 11:00,4.5,,3.6,290,53,-4.2,1020.3,1,1.33,0,5,
143,措备,2020-01-03 12:00,5.8,,3.5,290,47,-4.6,1019,1,1.59,2,9.7,
143,措备,2020-01-03 13:00,6.6,,4.1,290,42,-5.4,1017.9,1,1.77,0,11.5,
143,措备,2020-01-03 14:00,7.4,,5.4,290,39,-5.6,1017.7,1,1.71,0,11.9,
143,措备,2020-01-03 15:00,8,,4.6,290,37,-5.8,1016.9,1,1.42,2,11,
143,措备,2020-01-03 16:00,8.1,,4.6,290,35,-6.4,1017.1,1,.91,1,8.1,
143,措备,2020-01-03 17:00,7.3,,3.7,290,35,-7.1,1017.5,.8,.36,1,4.4,
143,措备,2020-01-03 18:00,6.5,,3.5,290,36,-7.5,1018,0,.02,1,2.2,
143,措备,2020-01-03 19:00,5.4,,2.3,290,39,-7.4,1018.8,,,,1.1,
143,措备,2020-01-03 20:00,5.2,,3,290,42,-6.6,1019,,,0,.1,
143,措备,2020-01-03 21:00,3.9,,1.9,320,44,-7.2,1019,,,0,-1,
143,措备,2020-01-03 22:00,1.5,,.9,110,54,-6.8,1018.8,,,0,-1,
143,措备,2020-01-03 23:00,.7,,.7,70,61,-5.9,1018.8,,,1,-1.9,
143,措备,2020-01-04 00:00,.7,,0,0,57,-6.8,1018.2,,,0,-2.7,
143,措备,2020-01-04 01:00,-.2,,.3,0,67,-5.5,1018,,,0,-3.4,
143,措备,2020-01-04 02:00,-.6,,.3,0,65,-6.3,1017.9,,,0,-3.9,
143,措备,2020-01-04 03:00,-1.4,,1,20,70,-6.1,1018.1,,,0,-4.2,
143,措备,2020-01-04 04:00,-1.4,,.4,0,70,-6.1,1018.1,,,0,-4.7,
143,措备,2020-01-04 05:00,-1.2,,.4,0,68,-6.3,1017.8,,,5,-4.5,
143,措备,2020-01-04 06:00,-1.8,,.9,320,70,-6.5,1017.7,,,4,-4.9,
143,措备,2020-01-04 07:00,-2.1,,.4,0,74,-6.1,1017.7,,,3,-5.3,
143,措备,2020-01-04 08:00,-1.7,,1.1,360,70,-6.4,1017.9,0,.03,6,-4.8,
143,措备,2020-01-04 09:00,1.5,,2.5,290,49,-8,1018.6,.1,.3,7,-1.6,
143,措备,2020-01-04 10:00,2.9,,3.5,290,52,-6,1018.9,.7,.77,6,1.4,
143,措备,2020-01-04 11:00,4.2,,4,290,55,-4,1018.6,.8,1.26,7,4.4,
143,措备,2020-01-04 12:00,5.4,,4.9,290,51,-3.9,1017.4,.9,1.6,2,8.8,
143,措备,2020-01-04 13:00,6.7,,4.3,320,47,-3.8,1016.9,1,1.89,1,11.1,
143,措备,2020-01-04 14:00,7.8,,4.7,290,44,-3.7,1016.2,1,1.76,1,12.3,
143,措备,2020-01-04 15:00,8,,4.5,320,39,-5.1,1016.4,1,1.43,1,10.9,
143,措备,2020-01-04 16:00,7.9,,4.8,270,40,-4.8,1016.6,1,.97,0,8.4,
143,措备,2020-01-04 17:00,7.1,,3.8,290,40,-5.6,1017.3,.9,.39,0,4.5,
143,措备,2020-01-04 18:00,6.7,,4.1,290,40,-5.9,1017.9,0,.03,0,2.4,
143,措备,2020-01-04 19:00,5.9,,4.5,290,42,-6,1018.5,,,0,1.9,
143,措备,2020-01-04 20:00,5.3,,2.6,290,45,-5.6,1019.4,,,0,.7,
143,措备,2020-01-04 21:00,3.1,,.8,320,54,-5.3,1019.8,,,0,-.5,
143,措备,2020-01-04 22:00,1.8,,1.4,110,62,-4.7,1020.5,,,0,-1.1,
143,措备,2020-01-04 23:00,1.3,,1.2,360,63,-4.9,1020.8,,,0,-1.7,
143,措备,2020-01-05 00:00,0,,.4,0,70,-4.8,1021,,,0,-2.6,
143,措备,2020-01-05 01:00,-.7,,1.3,90,76,-4.4,1020.7,,,0,-3.1,
143,措备,2020-01-05 02:00,-1.2,,1.1,110,76,-4.8,1021.4,,,0,-3.8,
143,措备,2020-01-05 03:00,-2.1,,.2,0,81,-4.9,1022,,,0,-4.4,
143,措备,2020-01-05 04:00,-2.8,,1.1,90,82,-5.4,1021.8,,,0,-4.8,
143,措备,2020-01-05 05:00,-3.2,,1,90,84,-5.5,1022.4,,,0,-5.2,
143,措备,2020-01-05 06:00,-3.2,,0,0,83,-5.6,1023.1,,,0,-5.7,
143,措备,2020-01-05 07:00,-3.5,,1.2,110,84,-5.8,1023.7,,,0,-6,
143,措备,2020-01-05 08:00,-4,,1.2,90,85,-6.1,1024.1,.1,.04,0,-5.9,
143,措备,2020-01-05 09:00,-1.9,,.6,110,79,-5,1024.8,1,.58,0,-3.6,
143,措备,2020-01-05 10:00,.2,,.6,90,70,-4.6,1025.5,1,1.29,0,1.4,
143,措备,2020-01-05 11:00,3.2,,1.1,360,56,-4.7,1025.1,1,1.69,0,6.1,
143,措备,2020-01-05 12:00,5.9,,1.3,270,38,-7.3,1024.2,1,1.84,0,10.5,
143,措备,2020-01-05 13:00,7,,1.8,290,33,-8.2,1023,1,1.98,0,13.6,
143,措备,2020-01-05 14:00,9.2,,2.2,290,27,-8.8,1022.3,1,1.9,1,14.8,
143,措备,2020-01-05 15:00,9.4,,1.5,290,23,-10.7,1022.7,1,1.56,4,13.6,
143,措备,2020-01-05 16:00,10,,1.2,270,19,-12.6,1022.8,1,1.03,5,9.9,
143,措备,2020-01-05 17:00,8.8,,.6,320,19,-13.6,1023.1,.8,.45,7,5,
143,措备,2020-01-05 18:00,6.4,,.2,0,27,-11.2,1023.7,0,.03,7,1.8,
143,措备,2020-01-05 19:00,5.3,,.1,0,33,-9.7,1024,,,9,.1,
143,措备,2020-01-05 20:00,3.6,,1.3,110,36,-10.1,1024.2,,,8,-.3,
143,措备,2020-01-05 21:00,3,,1.1,140,40,-9.3,1024.1,,,7,-.6,
143,措备,2020-01-05 22:00,1.5,,1,110,49,-8,1024.2,,,10,-1.2,
143,措备,2020-01-05 23:00,1.5,,.6,160,50,-7.8,1024.2,,,2,-1.9,
143,措备,2020-01-06 00:00,-.1,,1.6,110,58,-7.3,1024.2,,,3,-2.3,
143,措备,2020-01-06 01:00,-1.2,,1.7,110,65,-6.9,1023.5,,,8,-2.9,
143,措备,2020-01-06 02:00,-1.3,,1.6,110,66,-6.8,1023.7,,,8,-2.2,
143,措备,2020-01-06 03:00,-1.2,,1.7,140,66,-6.7,1023.6,,,8,-1.1,
143,措备,2020-01-06 04:00,-.6,,.6,140,63,-6.7,1023.3,,,9,-.6,
143,措备,2020-01-06 05:00,-.5,,.4,0,64,-6.4,1023.2,,,8,-.5,
143,措备,2020-01-06 06:00,.2,,.7,70,63,-6,1022.8,,,10,-.2,
143,措备,2020-01-06 07:00,.5,,.7,90,65,-5.3,1023,,,10,-.1,
143,措备,2020-01-06 08:00,.4,,1.4,110,62,-6,1023.3,0,0,10,.1,
143,措备,2020-01-06 09:00,.8,0,.7,140,66,-4.8,1023.3,0,.13,10,.4,
143,措备,2020-01-06 10:00,1.5,,.8,320,77,-2.1,1024.2,0,.2,10,.8,
143,措备,2020-01-06 11:00,1.8,,1.1,250,84,-.6,1022.9,0,.35,10,3.3,
143,措备,2020-01-06 12:00,1.7,1,1.4,110,87,-.2,1021.9,0,.4,10,4.5,
143,措备,2020-01-06 13:00,1.4,,1.6,110,91,0,1021.4,0,.34,10,3.9,
143,措备,2020-01-06 14:00,1.5,,1.7,110,94,.6,1020.2,0,.34,10,4.2,
143,措备,2020-01-06 15:00,1.6,3,1.6,110,95,.8,1020,0,.27,10,4.1,
143,措备,2020-01-06 16:00,2.1,,.4,0,95,1.3,1019.8,0,.18,10,3.8,
143,措备,2020-01-06 17:00,2.2,,.7,140,96,1.6,1019.7,0,.07,10,3.4,
143,措备,2020-01-06 18:00,2.4,.5,.4,0,98,2.1,1019.1,0,0,10,3.1,
143,措备,2020-01-06 19:00,2.6,,1.1,140,98,2.3,1018.9,,,10,3.1,
143,措备,2020-01-06 20:00,2.5,,.5,50,99,2.3,1018.6,,,10,3.1,
143,措备,2020-01-06 21:00,2.6,4.5,.2,0,99,2.4,1018.3,,,10,3.2,
143,措备,2020-01-06 22:00,2.8,,.1,0,100,2.7,1017.8,,,10,3.3,
143,措备,2020-01-06 23:00,2.9,,0,0,100,2.8,1017,,,10,3.3,
143,措备,2020-01-07 00:00,3,3,.1,0,100,2.9,1016.1,,,10,3.4,
143,措备,2020-01-07 01:00,2.9,,.5,110,100,2.8,1014.9,,,10,3.4,
143,措备,2020-01-07 02:00,3.1,,.2,0,100,3,1014.5,,,10,3.6,
143,措备,2020-01-07 03:00,3.2,7.5,.1,0,100,3.1,1013.6,,,10,3.8,
143,措备,2020-01-07 04:00,3.2,,.3,0,100,3.1,1012.2,,,10,3.8,
143,措备,2020-01-07 05:00,3.4,,.5,360,100,3.3,1011.3,,,10,3.8,
143,措备,2020-01-07 06:00,3.8,3,.9,270,100,3.7,1011.1,,,10,4.1,
143,措备,2020-01-07 07:00,3.9,,1.6,270,100,3.8,1011.3,,,10,4.1,
143,措备,2020-01-07 08:00,4.1,,.9,250,100,4,1010.8,0,.01,10,4.4,
143,措备,2020-01-07 09:00,4.3,2.5,.2,0,100,4.2,1011.1,0,.05,10,4.7,
143,措备,2020-01-07 10:00,4.7,,.6,320,100,4.6,1011.1,0,.11,10,5.1,
143,措备,2020-01-07 11:00,5.2,,.7,290,99,5,1010.4,0,.17,10,6,
143,措备,2020-01-07 12:00,5.4,.5,.5,360,98,5.1,1008.9,0,.25,10,6.5,
143,措备,2020-01-07 13:00,5.5,,.3,0,98,5.2,1007.5,0,.25,10,6.9,
143,措备,2020-01-07 14:00,5.9,,.4,0,98,5.6,1006.5,0,.27,10,7.8,
143,措备,2020-01-07 15:00,6.6,0,.3,0,97,6.1,1005.4,0,.46,10,8.5,
143,措备,2020-01-07 16:00,6.7,,.7,160,97,6.2,1004.9,0,.19,10,7.8,
143,措备,2020-01-07 17:00,6.9,,1.2,140,97,6.4,1003.7,0,.08,10,7.3,
143,措备,2020-01-07 18:00,7.1,0,1.5,140,99,6.9,1002.5,0,.02,10,7.2,
143,措备,2020-01-07 19:00,7.3,,1.3,70,99,7.1,1000.8,,,10,7.3,
143,措备,2020-01-07 20:00,9.5,,1.8,110,100,9.4,998,,,10,8.2,
143,措备,2020-01-07 21:00,11.5,4,1.4,110,100,11.4,996.5,,,10,9.6,
143,措备,2020-01-07 22:00,13.6,,3.3,230,100,13.5,996.1,,,10,11.4,
143,措备,2020-01-07 23:00,15.7,,5.1,270,76,11.4,994.8,,,10,11.3,
143,措备,2020-01-08 00:00,14,9.5,1.1,200,82,10.9,993.5,,,9,10.1,
143,措备,2020-01-08 01:00,12.6,,.4,0,92,11.3,993,,,,9.7,
143,措备,2020-01-08 02:00,13.6,,5.3,270,64,6.9,993.1,,,3,9,
143,措备,2020-01-08 03:00,12.2,.3,4.8,270,67,6.2,994.3,,,6,8.4,
143,措备,2020-01-08 04:00,10.8,,3.4,250,65,4.4,995.2,,,7,7.3,
143,措备,2020-01-08 05:00,10.4,,5.6,270,57,2.2,996.6,,,9,7.1,
143,措备,2020-01-08 06:00,9.5,,4.7,290,53,.3,998.1,,,9,6.3,
143,措备,2020-01-08 07:00,8.5,,4.9,290,55,0,999,,,7,5.3,
143,措备,2020-01-08 08:00,8.6,,6.4,290,57,.5,999.6,0,.04,7,5.7,
143,措备,2020-01-08 09:00,8.5,,8.1,290,60,1.1,1001.7,0,.24,9,6.3,
143,措备,2020-01-08 10:00,7.6,,6.9,290,63,.9,1004.4,0,.22,9,6.3,
143,措备,2020-01-08 11:00,7.3,,5.5,290,65,1.1,1006.5,.1,.37,9,6.3,
143,措备,2020-01-08 12:00,7.9,,6.3,290,63,1.2,1006.6,.4,1.27,7,10.9,
143,措备,2020-01-08 13:00,8.3,,5.8,290,59,.7,1007.3,.9,1.68,8,12.8,
143,措备,2020-01-08 14:00,8.2,,5.4,290,61,1.1,1008.2,.4,1.2,8,11.8,
143,措备,2020-01-08 15:00,7.9,,5,290,63,1.2,1009.1,.9,1.63,7,11.6,
143,措备,2020-01-08 16:00,7.1,,5,290,65,.9,1010.2,.3,.67,9,8.7,
143,措备,2020-01-08 17:00,6.6,,3.5,290,66,.6,1011.3,0,.15,9,6.6,
143,措备,2020-01-08 18:00,6.3,,2.1,320,68,.8,1012.6,0,0,9,5.8,
143,措备,2020-01-08 19:00,6.2,,3.5,290,68,.7,1013.3,,,10,5.4,
143,措备,2020-01-08 20:00,6,,3.4,290,68,.5,1013.8,,,10,5.1,
143,措备,2020-01-08 21:00,5.7,,2.9,320,71,.8,1013.7,,,9,4.8,
143,措备,2020-01-08 22:00,5.8,,2.6,320,71,.9,1014.1,,,9,4.8,
143,措备,2020-01-08 23:00,5.6,,2.4,290,71,.7,1014.1,,,9,4.7,
143,措备,2020-01-09 00:00,5.4,,2.7,290,71,.5,1014.2,,,9,4.5,
143,措备,2020-01-09 01:00,5,,2.9,320,70,0,1014,,,5,3.9,
143,措备,2020-01-09 02:00,4.3,,3.7,320,65,-1.7,1014.2,,,7,3.3,
143,措备,2020-01-09 03:00,2.9,,4,320,61,-3.8,1014.6,,,6,1.8,
143,措备,2020-01-09 04:00,2.6,,4.4,290,59,-4.6,1014.2,,,7,.6,
143,措备,2020-01-09 05:00,2.2,,3.8,290,61,-4.5,1014.3,,,2,-.1,
143,措备,2020-01-09 06:00,2.1,,3.8,290,61,-4.6,1014.7,,,1,-.5,
143,措备,2020-01-09 07:00,1.7,,3.2,290,64,-4.3,1015.2,,,4,.2,
143,措备,2020-01-09 08:00,1.4,,3,320,67,-4,1015.6,0,.02,6,.2,
143,措备,2020-01-09 09:00,1.7,,2.9,320,62,-4.8,1015.9,.4,.32,2,.2,
143,措备,2020-01-09 10:00,2.5,,4.7,290,56,-5.4,1016.2,1,.96,0,2.2,
143,措备,2020-01-09 11:00,3.7,,4.9,290,52,-5.2,1016,1,1.45,0,7,
143,措备,2020-01-09 12:00,4.7,,4.6,290,47,-5.6,1015.2,1,1.73,2,9.1,
143,措备,2020-01-09 13:00,5.5,,4.1,290,44,-5.8,1014.4,1,1.85,5,10.7,
143,措备,2020-01-09 14:00,6.1,,3.9,290,40,-6.5,1013.8,1,1.49,6,9.5,
143,措备,2020-01-09 15:00,6.1,,4.3,320,39,-6.8,1013.9,1,1.22,6,7.6,
143,措备,2020-01-09 16:00,6.3,,3.4,320,39,-6.6,1014.5,1,.89,6,6.9,
143,措备,2020-01-09 17:00,5.5,,3,290,43,-6.1,1015,.6,.44,7,3.9,
143,措备,2020-01-09 18:00,4.4,,3.4,340,47,-5.9,1015.5,0,.04,4,1.6,
143,措备,2020-01-09 19:00,3.4,,2,320,50,-6,1016.2,,,4,.4,
143,措备,2020-01-09 20:00,2.9,,2.7,320,51,-6.2,1016.5,,,6,-.1,
143,措备,2020-01-09 21:00,2.5,,3,290,54,-5.8,1016.8,,,3,-.7,
143,措备,2020-01-09 22:00,2,,2.2,290,56,-5.8,1017.3,,,6,.2,
143,措备,2020-01-09 23:00,1.6,,2.9,320,58,-5.7,1017.4,,,4,.1,
143,措备,2020-01-10 00:00,1,,2.3,320,61,-5.6,1017.3,,,0,0,
143,措备,2020-01-10 01:00,.6,,2,290,63,-5.6,1017.5,,,0,-.1,
143,措备,2020-01-10 02:00,.5,,1.9,270,65,-5.3,1017.5,,,0,-.2,
143,措备,2020-01-10 03:00,-1.6,,1.8,110,77,-5.1,1017.5,,,2,-.5,
143,措备,2020-01-10 04:00,-2.6,,.5,140,83,-5,1017.3,,,0,-.7,
143,措备,2020-01-10 05:00,-3,,1.8,140,86,-5,1017.1,,,0,-1,
143,措备,2020-01-10 06:00,-3.1,,1.9,110,87,-4.9,1017.3,,,4,-1.2,
143,措备,2020-01-10 07:00,-3.4,,1.1,110,86,-5.4,1017.6,,,0,-1.7,
143,措备,2020-01-10 08:00,-3.2,,1,90,86,-5.2,1017.8,0,.04,3,-1.7,
143,措备,2020-01-10 09:00,-1,,.6,110,77,-4.5,1018.2,1,.6,6,-.1,
143,措备,2020-01-10 10:00,1,,.5,50,69,-4,1018.6,1,1.19,3,.9,
143,措备,2020-01-10 11:00,2.3,,1.3,50,57,-5.3,1017.9,1,1.64,1,.3,
143,措备,2020-01-10 12:00,4.4,,2.1,290,47,-5.9,1016.6,1,1.81,2,2.8,
143,措备,2020-01-10 13:00,5.5,,1.6,320,42,-6.4,1015.3,1,1.95,1,9.7,
143,措备,2020-01-10 14:00,6.7,,1.6,320,36,-7.3,1013.8,1,1.84,2,11.3,
143,措备,2020-01-10 15:00,8.4,,1.8,290,30,-8.2,1013.7,1,1.53,1,10.6,
143,措备,2020-01-10 16:00,8.9,,2.3,270,25,-10.1,1013.9,1,1.04,0,8.2,
143,措备,2020-01-10 17:00,8.3,,1.7,270,26,-10.1,1014,1,.47,2,4.4,
143,措备,2020-01-10 18:00,7.2,,2.2,270,32,-8.4,1014.4,0,.03,1,2.1,
143,措备,2020-01-10 19:00,5,,.6,340,38,-8.1,1014.6,,,6,.7,
143,措备,2020-01-10 20:00,4,,.7,250,44,-7.1,1014.3,,,6,.5,
143,措备,2020-01-10 21:00,2.5,,.4,0,57,-5.1,1014.4,,,6,.5,
143,措备,2020-01-10 22:00,1.6,,.3,0,57,-6,1014.1,,,6,.4,
143,措备,2020-01-10 23:00,1.3,,.7,20,59,-5.8,1013.7,,,7,.2,
143,措备,2020-01-11 00:00,.4,,.6,20,66,-5.2,1014.1,,,7,0,
143,措备,2020-01-11 01:00,1,,2,270,62,-5.4,1014,,,5,-.3,
143,措备,2020-01-11 02:00,2.4,,2.2,270,52,-6.4,1013.8,,,8,-.2,
143,措备,2020-01-11 03:00,2.5,,3,270,49,-7.1,1013.5,,,8,-.1,
143,措备,2020-01-11 04:00,2.3,,3.8,270,42,-9.3,1013.2,,,4,-.5,
143,措备,2020-01-11 05:00,1.7,,2.3,290,41,-10.1,1013.4,,,7,-.8,
143,措备,2020-01-11 06:00,1.2,,2.8,270,47,-8.8,1014,,,4,-1,
143,措备,2020-01-11 07:00,1.3,,3.2,270,50,-8,1014.3,,,5,-1.2,
143,措备,2020-01-11 08:00,.1,,.4,0,58,-7.2,1014.1,0,.03,3,-1.3,
143,措备,2020-01-11 09:00,2.2,,2.5,270,55,-5.9,1014.5,1,.4,2,-.1,
143,措备,2020-01-11 10:00,3.7,,3.1,270,52,-5.2,1014.8,1,.94,1,.5,
143,措备,2020-01-11 11:00,4.5,,3.7,270,50,-5,1014.4,1,1.41,0,.8,
143,措备,2020-01-11 12:00,5.5,,3.5,320,43,-6.1,1013.1,1,1.8,0,6.4,
143,措备,2020-01-11 13:00,6.4,,2.8,320,40,-6.2,1011.7,1,1.94,0,10,
143,措备,2020-01-11 14:00,6.7,,3.3,340,39,-6.3,1010.8,1,1.85,1,10.5,
143,措备,2020-01-11 15:00,6.8,,3.9,320,38,-6.5,1010,1,1.4,3,8.2,
143,措备,2020-01-11 16:00,7.7,,4.2,270,36,-6.4,1010.4,.9,.99,3,7.3,
143,措备,2020-01-11 17:00,6.5,,2.6,320,40,-6.1,1010.3,.9,.48,2,3.9,
143,措备,2020-01-11 18:00,5.2,,1.9,320,45,-5.7,1010.6,0,.03,4,1.7,
143,措备,2020-01-11 19:00,4.6,,2,290,47,-5.7,1010.8,,,6,.9,
143,措备,2020-01-11 20:00,3.9,,1.1,270,51,-5.3,1010.8,,,4,.3,
143,措备,2020-01-11 21:00,3,,2.1,320,55,-5.1,1011.2,,,5,.4,
143,措备,2020-01-11 22:00,1.8,,1.1,320,62,-4.7,1011.2,,,7,.2,
143,措备,2020-01-11 23:00,.7,,1.6,110,69,-4.3,1011.1,,,9,.1,
143,措备,2020-01-12 00:00,.3,,.4,0,71,-4.3,1010.8,,,6,-.2,
143,措备,2020-01-12 01:00,.7,,.8,20,69,-4.3,1010.4,,,10,.1,
143,措备,2020-01-12 02:00,.4,,.7,70,73,-3.8,1010.3,,,10,-.1,
143,措备,2020-01-12 03:00,.6,,.5,360,70,-4.2,1010,,,8,0,
143,措备,2020-01-12 04:00,1.7,,1.5,290,59,-5.4,1009.4,,,8,-.1,
143,措备,2020-01-12 05:00,1.6,,3.1,290,55,-6.4,1009.4,,,8,-.3,
143,措备,2020-01-12 06:00,1.2,,2.8,290,56,-6.6,1009.4,,,7,-.7,
143,措备,2020-01-12 07:00,.8,,2.8,290,59,-6.3,1009.7,,,4,-1.2,
143,措备,2020-01-12 08:00,.9,,2.9,290,60,-6,1009.9,0,.03,3,-.7,
143,措备,2020-01-12 09:00,1.4,,2.6,320,61,-5.3,1010.5,.6,.37,2,-.1,
143,措备,2020-01-12 10:00,2.6,,4.1,290,53,-6,1010.7,1,1.02,2,.5,
143,措备,2020-01-12 11:00,3.5,,4.2,290,46,-7,1010.6,1,1.53,2,3,
143,措备,2020-01-12 12:00,4.4,,4.8,270,43,-7.1,1009.2,1,1.84,1,7.8,
143,措备,2020-01-12 13:00,4.9,,4.4,290,39,-7.9,1008.3,1,2.02,0,9.7,
143,措备,2020-01-12 14:00,6,,4.6,320,37,-7.6,1007.8,1,1.93,0,10,
143,措备,2020-01-12 15:00,6.1,,5.8,290,35,-8.2,1007.7,1,1.63,0,8.3,
143,措备,2020-01-12 16:00,5.4,,5.6,290,35,-8.8,1008.4,1,1.1,0,5.5,
143,措备,2020-01-12 17:00,4.7,,4.6,290,39,-8.1,1008.9,.9,.48,0,2.7,
143,措备,2020-01-12 18:00,3.9,,4.8,290,44,-7.2,1009.7,0,.05,1,1.1,
143,措备,2020-01-12 19:00,3.6,,3.8,290,44,-7.5,1010.3,,,0,.5,
143,措备,2020-01-12 20:00,3.2,,4.5,290,46,-7.3,1010.7,,,0,.5,
143,措备,2020-01-12 21:00,2.5,,3.8,320,47,-7.6,1011.5,,,0,.4,
143,措备,2020-01-12 22:00,1.7,,3,320,50,-7.6,1012.1,,,0,.1,
