瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),瘤搁柯档(∑C),30cm 瘤吝柯档(∑C)
177,全己,2020-01-01 01:00,-5.9,,.2,0,78,-9.1,1029.8,,,9,-3.3,
177,全己,2020-01-01 02:00,-5.2,,.7,180,72,-9.4,1029.4,,,9,-2.8,
177,全己,2020-01-01 03:00,-4.9,,1.9,70,79,-7.9,1029.7,,,9,-2.7,
177,全己,2020-01-01 04:00,-4.8,,.5,140,78,-8,1029.3,,,9,-2.5,
177,全己,2020-01-01 05:00,-4.3,,.5,160,80,-7.2,1029.4,,,9,-2.3,
177,全己,2020-01-01 06:00,-3.9,0,1.2,180,79,-7,1029.1,,,9,-2.5,
177,全己,2020-01-01 07:00,-3.4,,2.1,180,79,-6.5,1029.4,,,9,-2.5,
177,全己,2020-01-01 08:00,-3.3,,1.1,160,79,-6.4,1029.5,0,0,9,-2.1,
177,全己,2020-01-01 09:00,-2.3,,2.1,180,76,-5.9,1029.9,0,.05,9,-1.1,
177,全己,2020-01-01 10:00,-.9,,1.9,180,73,-5.1,1030.1,.3,.47,4,.1,
177,全己,2020-01-01 11:00,2.7,,1.4,180,60,-4.3,1029.6,1,1.41,6,4.4,
177,全己,2020-01-01 12:00,3.3,,2.2,180,52,-5.6,1028.6,.9,1.36,6,4.3,
177,全己,2020-01-01 13:00,3.9,,2.2,230,52,-5,1028,.4,1.02,8,6.2,
177,全己,2020-01-01 14:00,4.2,,1.2,270,52,-4.8,1027.5,.3,.91,9,5.9,
177,全己,2020-01-01 15:00,4.1,,1.4,250,54,-4.3,1027.8,.1,.58,9,5.1,
177,全己,2020-01-01 16:00,1.6,,2.3,50,79,-1.6,1028.5,0,.24,9,2.7,
177,全己,2020-01-01 17:00,1,,.6,360,83,-1.5,1028.6,0,.07,9,1.8,
177,全己,2020-01-01 18:00,.7,,.5,360,87,-1.2,1028.7,0,0,9,1,
177,全己,2020-01-01 19:00,.8,,.1,0,87,-1.1,1028.4,,,9,1,
177,全己,2020-01-01 20:00,.6,,0,0,88,-1.1,1028.2,,,10,.8,
177,全己,2020-01-01 21:00,-.2,,.5,160,90,-1.6,1028.1,,,9,-.7,
177,全己,2020-01-01 22:00,-1.2,,.4,0,94,-2,1028.2,,,9,-.5,
177,全己,2020-01-01 23:00,-1.8,,1.7,160,95,-2.4,1028.3,,,7,-1.4,
177,全己,2020-01-02 00:00,-2.4,,0,0,94,-3.2,1027.8,,,6,-2.1,
177,全己,2020-01-02 01:00,-2.9,,1.1,160,94,-3.7,1027.4,,,0,-2.6,
177,全己,2020-01-02 02:00,-3.4,,0,0,96,-3.9,1027,,,9,-3.3,
177,全己,2020-01-02 03:00,-3.5,,0,0,96,-4,1027,,,6,-2.5,
177,全己,2020-01-02 04:00,-2.7,,0,0,95,-3.3,1027,,,9,-1.2,
177,全己,2020-01-02 05:00,-2.1,,0,0,93,-3,1026.7,,,8,-1.1,
177,全己,2020-01-02 06:00,-1.5,,.4,0,93,-2.4,1026.7,,,9,-1.1,
177,全己,2020-01-02 07:00,-.6,,.8,200,86,-2.6,1027.1,,,9,-.8,
177,全己,2020-01-02 08:00,1.9,,.2,0,69,-3.1,1027.2,0,0,9,-.3,
177,全己,2020-01-02 09:00,.3,,1.8,160,87,-1.6,1027.5,0,.09,9,0,
177,全己,2020-01-02 10:00,2.1,,.7,180,80,-.9,1027.5,.1,.38,9,.7,
177,全己,2020-01-02 11:00,3.6,,2.1,180,66,-2.1,1027.6,0,.51,9,2.7,
177,全己,2020-01-02 12:00,4.8,,1.2,180,65,-1.2,1026.6,0,.67,9,6,
177,全己,2020-01-02 13:00,5,,1.2,200,65,-1,1025.7,0,.69,9,6.5,
177,全己,2020-01-02 14:00,4.9,,1.9,230,67,-.7,1025.5,0,.36,9,4.9,
177,全己,2020-01-02 15:00,4.9,,1.3,230,68,-.5,1025.7,0,.16,9,4.3,
177,全己,2020-01-02 16:00,5,,.7,200,69,-.2,1025.7,0,.12,8,4,
177,全己,2020-01-02 17:00,5.3,,1.8,250,66,-.5,1025.4,0,.14,6,2.9,
177,全己,2020-01-02 18:00,4.4,,1.6,250,65,-1.6,1025.1,0,.01,3,.5,
177,全己,2020-01-02 19:00,4.3,,1.1,250,65,-1.7,1025.5,,,0,-.1,
177,全己,2020-01-02 20:00,1.2,,.6,180,80,-1.8,1025.8,,,0,-.1,
177,全己,2020-01-02 21:00,-.1,,.2,0,87,-2,1026.1,,,8,-.5,
177,全己,2020-01-02 22:00,1,,1.4,180,84,-1.4,1026.2,,,6,0,
177,全己,2020-01-02 23:00,.4,,.6,50,89,-1.2,1026,,,3,.2,
177,全己,2020-01-03 00:00,.3,,.1,0,89,-1.3,1025.4,,,9,.1,
177,全己,2020-01-03 01:00,0,,0,0,90,-1.4,1025.4,,,9,-.4,
177,全己,2020-01-03 02:00,-1.3,,0,0,95,-2,1025.2,,,10,-1.4,
177,全己,2020-01-03 03:00,-1.7,,.3,0,95,-2.4,1025,,,9,-1.2,
177,全己,2020-01-03 04:00,-.4,,1.1,160,94,-1.2,1024.8,,,9,-.5,
177,全己,2020-01-03 05:00,-.6,,.2,0,95,-1.3,1024.6,,,9,-.9,
177,全己,2020-01-03 06:00,-.8,,0,0,96,-1.3,1024.5,,,9,-1.9,
177,全己,2020-01-03 07:00,-1.3,,0,0,97,-1.7,1024.6,,,5,-2.8,
177,全己,2020-01-03 08:00,-2.5,,.2,0,96,-3,1024.8,0,0,7,-3,
177,全己,2020-01-03 09:00,-1.3,,.1,0,96,-1.8,1025.1,0,.11,6,-.5,
177,全己,2020-01-03 10:00,.4,,.3,0,95,-.3,1025.7,.1,.43,5,.3,
177,全己,2020-01-03 11:00,2.8,,0,0,79,-.4,1025.3,1,1.07,4,4.4,
177,全己,2020-01-03 12:00,4.7,,1.5,50,70,-.3,1024.7,1,1.55,4,9.8,
177,全己,2020-01-03 13:00,5.7,,2.1,20,56,-2.4,1023.7,1,1.56,2,10.6,
177,全己,2020-01-03 14:00,5.9,,2.4,360,51,-3.4,1023,1,1.58,1,9.9,
177,全己,2020-01-03 15:00,5.8,,2,70,62,-.9,1022.9,1,1.25,3,9.4,
177,全己,2020-01-03 16:00,5.5,,1.9,50,62,-1.2,1022.8,1,.82,3,6.9,
177,全己,2020-01-03 17:00,3.5,,1.6,50,72,-1,1023,1,.3,1,2.9,
177,全己,2020-01-03 18:00,3.6,,.2,0,63,-2.7,1023.7,0,.01,0,.1,
177,全己,2020-01-03 19:00,1.6,,0,0,70,-3.2,1024.1,,,,-.2,
177,全己,2020-01-03 20:00,-.5,,.2,0,80,-3.5,1024,,,0,-1.3,
177,全己,2020-01-03 21:00,-1,,0,0,83,-3.5,1023.9,,,0,-2.1,
177,全己,2020-01-03 22:00,-2.3,,.3,0,90,-3.7,1023.6,,,0,-2.8,
177,全己,2020-01-03 23:00,-2.8,,1.1,180,90,-4.2,1023.5,,,0,-3.4,
177,全己,2020-01-04 00:00,-3.2,,1,160,92,-4.3,1023,,,0,-3.9,
177,全己,2020-01-04 01:00,-3.2,,.7,180,92,-4.3,1022.5,,,8,-4.3,
177,全己,2020-01-04 02:00,-3.8,,1.3,180,93,-4.7,1022.5,,,0,-4.3,
177,全己,2020-01-04 03:00,-3.4,,1.3,160,91,-4.6,1022.8,,,0,-4.3,
177,全己,2020-01-04 04:00,-3.5,,.4,0,92,-4.6,1022.4,,,0,-4.5,
177,全己,2020-01-04 05:00,-3.9,,0,0,93,-4.8,1022.2,,,4,-4.3,
177,全己,2020-01-04 06:00,-3.7,,0,0,95,-4.3,1022,,,6,-3.6,
177,全己,2020-01-04 07:00,-2.9,,.5,200,93,-3.8,1022,,,8,-2.8,
177,全己,2020-01-04 08:00,-2.6,,.4,0,92,-3.7,1021.9,0,0,7,-3.5,
177,全己,2020-01-04 09:00,-1.3,,.5,140,92,-2.4,1022.6,.2,.17,7,-.7,
177,全己,2020-01-04 10:00,1,,.3,0,89,-.6,1022.8,.3,.37,7,.4,
177,全己,2020-01-04 11:00,4.3,,.8,180,77,.6,1022.9,.8,1,7,2.8,
177,全己,2020-01-04 12:00,5.2,,1,50,77,1.4,1022.3,.9,1.45,6,9,
177,全己,2020-01-04 13:00,7.4,,1.3,340,60,.1,1021.9,.9,1.48,6,11.2,
177,全己,2020-01-04 14:00,7.7,,2.1,290,52,-1.5,1021.5,.5,1.1,5,11.4,
177,全己,2020-01-04 15:00,7.2,,2.1,50,68,1.6,1021.7,1,1.32,3,9.3,
177,全己,2020-01-04 16:00,7.5,,2.1,320,46,-3.3,1022.1,1,.8,0,6.6,
177,全己,2020-01-04 17:00,6.2,,1.5,360,50,-3.4,1022.7,1,.34,0,3.3,
177,全己,2020-01-04 18:00,3.9,,.9,320,57,-3.8,1023.1,.1,.01,0,.3,
177,全己,2020-01-04 19:00,2.8,,.1,0,53,-5.8,1023.7,,,0,-.1,
177,全己,2020-01-04 20:00,.4,,.2,0,68,-4.8,1024,,,0,-1.3,
177,全己,2020-01-04 21:00,-.5,,.1,0,75,-4.3,1024.7,,,0,-2,
177,全己,2020-01-04 22:00,-2.2,,1,160,81,-5,1024.9,,,0,-2.8,
177,全己,2020-01-04 23:00,-2.4,,.2,0,81,-5.2,1025.1,,,0,-3.4,
177,全己,2020-01-05 00:00,-2.8,,.5,140,83,-5.2,1025.1,,,0,-3.9,
177,全己,2020-01-05 01:00,-2.8,,.1,0,82,-5.4,1025.1,,,0,-4.4,
177,全己,2020-01-05 02:00,-3.3,,.3,0,86,-5.3,1025.6,,,0,-4.8,
177,全己,2020-01-05 03:00,-4.5,,.2,0,91,-5.7,1026.4,,,0,-5.2,
177,全己,2020-01-05 04:00,-4.7,,.4,0,92,-5.8,1026.4,,,0,-5.4,
177,全己,2020-01-05 05:00,-4.9,,.3,0,91,-6.1,1026.7,,,0,-5.5,
177,全己,2020-01-05 06:00,-5,,0,0,94,-5.8,1027,,,0,-5.7,
177,全己,2020-01-05 07:00,-5.5,,.2,0,93,-6.4,1027.6,,,0,-5.8,
177,全己,2020-01-05 08:00,-5.7,,0,0,92,-6.7,1027.9,0,0,0,-5.7,
177,全己,2020-01-05 09:00,-3.6,,0,0,90,-5,1028.5,1,.44,0,-1.8,
177,全己,2020-01-05 10:00,-.7,,.3,0,78,-4,1028.9,1,.99,0,.7,
177,全己,2020-01-05 11:00,2.6,,.2,0,65,-3.3,1028.8,1,1.63,0,3.6,
177,全己,2020-01-05 12:00,3.5,,1.2,20,51,-5.7,1028.2,1,1.71,3,6.4,
177,全己,2020-01-05 13:00,4.9,,2.6,50,39,-7.9,1027.1,1,1.82,3,8.7,
177,全己,2020-01-05 14:00,5.4,,3,50,43,-6.2,1026.8,1,1.59,6,9.6,
177,全己,2020-01-05 15:00,5.6,,2.7,20,35,-8.6,1026.7,1,1.24,7,7.4,
177,全己,2020-01-05 16:00,5.5,,1.4,20,37,-8,1027.1,.4,.68,8,5.8,
177,全己,2020-01-05 17:00,4.8,,.4,0,41,-7.3,1027.1,0,.27,9,3,
177,全己,2020-01-05 18:00,3.7,,.3,0,51,-5.5,1027.5,0,.02,9,1.3,
177,全己,2020-01-05 19:00,2.7,,.1,0,53,-5.9,1027.5,,,10,.6,
177,全己,2020-01-05 20:00,1.9,,.2,0,61,-4.8,1027.3,,,9,-.2,
177,全己,2020-01-05 21:00,-.2,,0,0,78,-3.5,1026.8,,,5,-.6,
177,全己,2020-01-05 22:00,-.2,,0,0,74,-4.2,1027.1,,,9,-1,
177,全己,2020-01-05 23:00,-1.1,,0,0,81,-3.9,1026.6,,,10,-1.2,
177,全己,2020-01-06 00:00,-.8,,0,0,76,-4.5,1026.3,,,7,-1.6,
177,全己,2020-01-06 01:00,-1.1,,.2,0,81,-3.9,1025.9,,,10,-.9,
177,全己,2020-01-06 02:00,-.8,,.1,0,87,-2.6,1025.7,,,10,-.5,
177,全己,2020-01-06 03:00,-.2,,.1,0,80,-3.2,1025.2,,,10,-.3,
177,全己,2020-01-06 04:00,.5,,0,0,73,-3.7,1026.2,,,10,-.2,
177,全己,2020-01-06 05:00,.2,,.1,0,80,-2.8,1025.2,,,10,-.1,
177,全己,2020-01-06 06:00,.7,,.5,160,79,-2.5,1025.3,,,10,0,
177,全己,2020-01-06 07:00,.8,,1.3,140,79,-2.4,1025.5,,,10,0,
177,全己,2020-01-06 08:00,1.2,,.4,0,80,-1.8,1025,0,0,10,.1,
177,全己,2020-01-06 09:00,1.4,0,.8,360,78,-2,1025.1,0,.03,10,.9,
177,全己,2020-01-06 10:00,1.7,,.3,0,77,-1.9,1024.8,0,.09,10,2.3,
177,全己,2020-01-06 11:00,2.2,,1.2,20,85,0,1024.3,0,.2,10,3.7,
177,全己,2020-01-06 12:00,2.2,0,1,20,89,.5,1023.6,0,.22,10,4,
177,全己,2020-01-06 13:00,2.6,,.1,0,89,.9,1022,0,.26,10,4.5,
177,全己,2020-01-06 14:00,3.2,,.8,360,93,2.1,1021.1,0,.18,10,4.5,
177,全己,2020-01-06 15:00,3.5,0,.7,360,95,2.7,1020.5,0,.16,10,4.5,
177,全己,2020-01-06 16:00,3.3,,.9,20,97,2.8,1019.9,0,.06,10,4,
177,全己,2020-01-06 17:00,3.3,,1.2,20,98,3,1019.7,0,.01,10,3.5,
177,全己,2020-01-06 18:00,3.5,1.6,1.3,360,98,3.2,1019.1,0,0,10,3.4,
177,全己,2020-01-06 19:00,3.7,,.8,360,99,3.5,1018.8,,,10,3.5,
177,全己,2020-01-06 20:00,3.9,,1,360,99,3.7,1018.4,,,10,3.7,
177,全己,2020-01-06 21:00,4.1,4.2,.9,360,99,3.9,1017.9,,,10,3.8,
177,全己,2020-01-06 22:00,4.3,,1.8,340,99,4.1,1017.3,,,10,3.9,
177,全己,2020-01-06 23:00,4.4,,1.7,340,99,4.2,1016.9,,,10,4,
177,全己,2020-01-07 00:00,4.5,6.8,1,340,99,4.3,1015.9,,,10,4.1,
177,全己,2020-01-07 01:00,4.7,,.9,360,99,4.5,1015.3,,,10,4.2,
177,全己,2020-01-07 02:00,4.9,,1.8,340,99,4.7,1014.1,,,10,4.4,
177,全己,2020-01-07 03:00,5.2,9.9,.8,360,98,4.9,1013.3,,,10,4.6,
177,全己,2020-01-07 04:00,5.1,,.7,20,99,4.9,1013.1,,,10,4.7,
177,全己,2020-01-07 05:00,5.4,,.7,360,99,5.2,1012.8,,,10,4.8,
177,全己,2020-01-07 06:00,5.5,11.4,.3,0,99,5.3,1012.1,,,10,4.9,
177,全己,2020-01-07 07:00,5.6,,.2,0,99,5.4,1012.2,,,10,5,
177,全己,2020-01-07 08:00,5.8,,.6,20,99,5.6,1012.2,0,0,10,5.1,
177,全己,2020-01-07 09:00,5.7,6.9,.2,0,99,5.5,1012.2,0,0,10,5.2,
177,全己,2020-01-07 10:00,6.2,,.5,340,99,6,1011.5,0,.01,10,5.6,
177,全己,2020-01-07 11:00,6.3,,0,0,99,6.1,1010.9,0,.06,10,6,
177,全己,2020-01-07 12:00,6.8,6.4,.1,0,99,6.6,1009.2,0,.08,10,6.5,
177,全己,2020-01-07 13:00,6.7,,.9,50,99,6.5,1007.9,0,.05,10,6.6,
177,全己,2020-01-07 14:00,7,,.2,0,99,6.8,1006.4,0,.05,10,6.6,
177,全己,2020-01-07 15:00,7.1,2.4,.6,20,99,6.9,1005.2,0,.01,10,6.6,
177,全己,2020-01-07 16:00,7.2,,.2,0,99,7,1004.5,0,.01,10,6.6,
177,全己,2020-01-07 17:00,7.3,,0,0,99,7.1,1003.2,0,0,10,6.5,
177,全己,2020-01-07 18:00,7.3,10.9,.3,0,99,7.1,1001.8,0,0,10,6.6,
177,全己,2020-01-07 19:00,15,,4.1,200,99,14.8,999.7,,,10,8,
177,全己,2020-01-07 20:00,14.6,,8.9,230,93,13.4,998.5,,,10,11.1,
177,全己,2020-01-07 21:00,12.9,8.2,6,230,92,11.6,997.4,,,10,10.5,
177,全己,2020-01-07 22:00,12.1,,3.5,200,93,10.9,997.5,,,10,10,
177,全己,2020-01-07 23:00,11.5,,4.3,200,91,10,996.6,,,10,9.7,
177,全己,2020-01-08 00:00,8.6,.6,7.6,230,92,7.3,996.4,,,10,8.6,
177,全己,2020-01-08 01:00,7.1,,6.6,230,87,5,996.6,,,10,6.9,
177,全己,2020-01-08 02:00,7.1,,4.7,250,88,5.2,997.7,,,10,6.6,
177,全己,2020-01-08 03:00,5.9,.8,6.9,250,82,3,999.1,,,10,5.6,
177,全己,2020-01-08 04:00,4.8,,4.6,270,86,2.6,1000,,,10,5,
177,全己,2020-01-08 05:00,4.9,,4.5,250,87,2.9,1001.2,,,10,4.8,
177,全己,2020-01-08 06:00,4.7,.9,3.1,250,86,2.5,1002.4,,,10,4.7,
177,全己,2020-01-08 07:00,4.3,,5.2,270,86,2.1,1003.8,,,10,4.3,
177,全己,2020-01-08 08:00,4,,3.5,270,88,2.1,1005.3,0,0,10,4.1,
177,全己,2020-01-08 09:00,3.9,.5,5.5,270,89,2.2,1007,0,0,10,4,
177,全己,2020-01-08 10:00,4,,5.5,270,89,2.3,1008.3,0,.16,10,4.7,
177,全己,2020-01-08 11:00,4,,3.1,270,87,2,1009.7,0,.06,10,4.5,
177,全己,2020-01-08 12:00,4.2,.1,.5,270,84,1.7,1010.5,0,.06,10,4.9,
177,全己,2020-01-08 13:00,4,,4,270,85,1.7,1010.7,0,.28,10,5.3,
177,全己,2020-01-08 14:00,3.9,,2,250,84,1.4,1010.9,0,.11,10,4.7,
177,全己,2020-01-08 15:00,3.8,0,1.6,270,85,1.5,1011.2,0,.07,10,4.8,
177,全己,2020-01-08 16:00,3.7,,1.3,270,85,1.4,1012,0,.03,10,4.4,
177,全己,2020-01-08 17:00,3.3,,2.1,270,87,1.3,1012.7,0,.01,10,4,
177,全己,2020-01-08 18:00,3,0,1,250,85,.7,1013.1,0,0,10,3.6,
177,全己,2020-01-08 19:00,2.9,,2.8,270,82,.1,1013.4,,,10,3.2,
177,全己,2020-01-08 20:00,2.9,,3,250,74,-1.2,1014.3,,,9,2.8,
177,全己,2020-01-08 21:00,2.8,,2.1,270,73,-1.5,1015,,,10,2.6,
177,全己,2020-01-08 22:00,2.9,,2.3,270,70,-2,1015.3,,,9,2.4,
177,全己,2020-01-08 23:00,2.9,,2.6,270,69,-2.2,1015.4,,,9,2.4,
177,全己,2020-01-09 00:00,2.7,,1.5,270,66,-3,1015.7,,,9,2.1,
177,全己,2020-01-09 01:00,2.5,,1.5,340,69,-2.6,1016.1,,,9,2.1,
177,全己,2020-01-09 02:00,2.2,,1.8,290,66,-3.5,1016.4,,,2,1.6,
177,全己,2020-01-09 03:00,1.8,,.9,320,69,-3.2,1016.2,,,9,1.3,
177,全己,2020-01-09 04:00,1.1,,1.1,290,69,-3.9,1016.2,,,6,.1,
177,全己,2020-01-09 05:00,1.3,,.1,0,69,-3.7,1016.2,,,6,.6,
177,全己,2020-01-09 06:00,1,,.7,320,71,-3.6,1016.6,,,4,.3,
177,全己,2020-01-09 07:00,.3,,.1,0,73,-3.9,1017.1,,,3,0,
177,全己,2020-01-09 08:00,0,,0,0,75,-3.9,1016.9,0,0,3,-.2,
177,全己,2020-01-09 09:00,1,,.7,340,68,-4.2,1019.9,.6,.21,2,.5,
177,全己,2020-01-09 10:00,1.8,,.9,320,67,-3.6,1022.1,1,.75,2,4.1,
177,全己,2020-01-09 11:00,2.8,,1.3,320,64,-3.3,1022.1,1,1.27,4,8.8,
177,全己,2020-01-09 12:00,2.9,,1.6,320,62,-3.6,1021.3,.8,1.32,4,9.5,
177,全己,2020-01-09 13:00,2.6,,1.5,320,57,-5,1020.4,.8,1.34,4,7.4,
177,全己,2020-01-09 14:00,2.9,,.6,20,60,-4.1,1019.9,.9,1.34,4,8.3,
177,全己,2020-01-09 15:00,4,,1.4,290,55,-4.2,1020,.9,1.1,3,9.7,
177,全己,2020-01-09 16:00,3.5,,1.7,270,59,-3.7,1020.3,1,.77,1,6.8,
177,全己,2020-01-09 17:00,2.2,,2,290,64,-3.9,1020.7,.9,.37,2,3.1,
177,全己,2020-01-09 18:00,.8,,.7,340,72,-3.6,1021.2,0,.01,2,.9,
177,全己,2020-01-09 19:00,.1,,.2,0,76,-3.6,1021.6,,,6,-.1,
177,全己,2020-01-09 20:00,-1.2,,0,0,87,-3,1021.9,,,4,-.7,
177,全己,2020-01-09 21:00,-1.9,,0,0,89,-3.4,1022.1,,,0,-1.9,
177,全己,2020-01-09 22:00,-2.3,,.5,160,92,-3.4,1022.6,,,2,-2.6,
177,全己,2020-01-09 23:00,-2.8,,.4,0,94,-3.6,1022.4,,,0,-3.2,
177,全己,2020-01-10 00:00,-2.9,,0,0,96,-3.4,1022.1,,,0,-3.7,
177,全己,2020-01-10 01:00,-3.2,,0,0,95,-3.8,1022.3,,,0,-4.1,
177,全己,2020-01-10 02:00,-3.6,,0,0,96,-4.1,1022.2,,,2,-4.4,
177,全己,2020-01-10 03:00,-3.9,,.1,0,96,-4.4,1022.4,,,5,-4.3,
177,全己,2020-01-10 04:00,-3.8,,0,0,97,-4.2,1021.7,,,8,-4.4,
177,全己,2020-01-10 05:00,-3.5,,0,0,97,-3.9,1021.7,,,8,-4.9,
177,全己,2020-01-10 06:00,-4,,0,0,96,-4.5,1021.5,,,8,-4.7,
177,全己,2020-01-10 07:00,-4.1,,.5,160,96,-4.6,1022,,,8,-4.4,
177,全己,2020-01-10 08:00,-4.1,,.8,160,96,-4.6,1021.9,0,0,5,-3.6,
177,全己,2020-01-10 09:00,-2.9,,.7,160,95,-3.5,1022.7,.4,.2,5,0,
177,全己,2020-01-10 10:00,-1.1,,.4,0,91,-2.3,1022.7,1,.62,6,.3,
177,全己,2020-01-10 11:00,.2,,.4,0,77,-3.3,1022.1,1,1.03,5,2.6,
177,全己,2020-01-10 12:00,1.9,,.8,50,68,-3.3,1021,1,2.01,6,13.3,
177,全己,2020-01-10 13:00,2.8,,2,50,66,-2.9,1019.6,1,1.83,3,14.9,
177,全己,2020-01-10 14:00,3.6,,1.3,70,61,-3.2,1019.7,1,1.64,1,14.4,
177,全己,2020-01-10 15:00,4.4,,1.5,70,60,-2.7,1019.5,1,1.34,2,12.5,
177,全己,2020-01-10 16:00,4.1,,1.6,20,60,-2.9,1019.3,1,.88,0,8.2,
177,全己,2020-01-10 17:00,3.8,,1.4,340,53,-4.9,1019.7,1,.35,4,2.9,
177,全己,2020-01-10 18:00,2.2,,.1,0,60,-4.7,1019.8,0,.01,3,-.4,
177,全己,2020-01-10 19:00,.2,,.5,50,77,-3.3,1019.7,,,6,-.8,
177,全己,2020-01-10 20:00,0,,0,0,78,-3.3,1019.6,,,8,-1,
177,全己,2020-01-10 21:00,-.8,,.1,0,83,-3.3,1019.4,,,4,-2,
177,全己,2020-01-10 22:00,-1.4,,0,0,88,-3.1,1019.5,,,6,-2.7,
177,全己,2020-01-10 23:00,-2.2,,.3,0,92,-3.3,1019.7,,,8,-3.3,
177,全己,2020-01-11 00:00,-2,,.1,0,92,-3.1,1019.3,,,7,-3.5,
177,全己,2020-01-11 01:00,-2.3,,1.2,180,93,-3.2,1019,,,6,-3.5,
177,全己,2020-01-11 02:00,-2.4,,.3,0,93,-3.3,1018.7,,,6,-3.7,
177,全己,2020-01-11 03:00,-2.6,,0,0,94,-3.4,1018.4,,,3,-4.7,
177,全己,2020-01-11 04:00,-2.2,,0,0,94,-3,1018.1,,,8,-1.6,
177,全己,2020-01-11 05:00,-1.8,,.1,0,94,-2.6,1018.2,,,9,-1.3,
177,全己,2020-01-11 06:00,-1.5,,0,0,93,-2.4,1018.2,,,9,-1.4,
177,全己,2020-01-11 07:00,-1.1,,0,0,91,-2.3,1018.1,,,9,-1.5,
177,全己,2020-01-11 08:00,-1.8,,0,0,94,-2.6,1018,0,0,5,-3.6,
177,全己,2020-01-11 09:00,-1.1,,.1,0,94,-1.9,1018.5,0,.08,6,0,
177,全己,2020-01-11 10:00,.4,,.3,0,88,-1.3,1019,.7,.69,4,1.7,
177,全己,2020-01-11 11:00,1.4,,.4,0,84,-1,1019,.9,1.09,6,8.9,
177,全己,2020-01-11 12:00,3.7,,.3,0,75,-.3,1018,.9,1.35,4,13.9,
177,全己,2020-01-11 13:00,4.4,,1.4,50,68,-.9,1016.8,1,1.61,4,13.2,
177,全己,2020-01-11 14:00,4.7,,1.9,70,66,-1.1,1015.9,.7,1.29,6,13.8,
177,全己,2020-01-11 15:00,5.8,,2.5,270,45,-5.2,1015.7,1,1.22,5,12.7,
177,全己,2020-01-11 16:00,5,,2.2,340,38,-8.1,1015.7,1,1.05,2,9.8,
177,全己,2020-01-11 17:00,3.4,,1.9,340,40,-8.9,1015.7,1,.48,0,2.2,
177,全己,2020-01-11 18:00,2,,.6,340,45,-8.7,1015.8,.1,.01,4,-1,
177,全己,2020-01-11 19:00,1.3,,0,0,60,-5.6,1016.3,,,7,-1.1,
177,全己,2020-01-11 20:00,-.1,,0,0,70,-4.9,1016.1,,,8,-1,
177,全己,2020-01-11 21:00,-.6,,.8,160,76,-4.3,1016.1,,,8,-1.2,
177,全己,2020-01-11 22:00,-.9,,.8,160,81,-3.7,1016.3,,,10,-1,
177,全己,2020-01-11 23:00,-1.1,,.4,0,80,-4.1,1016.1,,,10,-1.3,
177,全己,2020-01-12 00:00,-.6,,.6,180,79,-3.7,1015.5,,,9,-.9,
177,全己,2020-01-12 01:00,-.8,,.1,0,84,-3.1,1015.6,,,10,-.6,
177,全己,2020-01-12 02:00,-.6,,0,0,83,-3.1,1015.4,,,9,-.5,
177,全己,2020-01-12 03:00,-.4,,.1,0,83,-2.9,1015.2,,,10,-.4,
177,全己,2020-01-12 04:00,.5,,2.7,270,68,-4.7,1014.8,,,8,-.9,
177,全己,2020-01-12 05:00,.2,,1.8,270,66,-5.4,1014.4,,,6,-1.9,
177,全己,2020-01-12 06:00,.4,,.9,270,66,-5.2,1014.5,,,9,-1.1,
177,全己,2020-01-12 07:00,-.3,,0,0,75,-4.2,1014.8,,,9,-.8,
177,全己,2020-01-12 08:00,-.6,,.6,90,80,-3.6,1015.1,0,0,8,-.5,
177,全己,2020-01-12 09:00,.6,,.2,0,74,-3.5,1015.4,.2,.18,7,1.5,
177,全己,2020-01-12 10:00,1.6,,1.1,340,63,-4.6,1015.9,.6,.7,6,5.7,
177,全己,2020-01-12 11:00,2.8,,4,270,57,-4.8,1015.8,1,1.44,6,10.9,
177,全己,2020-01-12 12:00,4,,3,270,54,-4.4,1015.1,1,1.83,6,15.7,
177,全己,2020-01-12 13:00,4.1,,3.1,270,49,-5.6,1014.4,1,2.1,3,17.8,
177,全己,2020-01-12 14:00,3.9,,3.4,270,48,-6.1,1014.2,1,1.98,3,14.4,
177,全己,2020-01-12 15:00,3.7,,3.5,250,50,-5.7,1014.3,1,1.55,3,11.9,
177,全己,2020-01-12 16:00,2.8,,4.3,270,57,-4.8,1014.7,.8,.88,3,4.5,
177,全己,2020-01-12 17:00,2.5,,3.4,290,56,-5.4,1015,.3,.17,4,2,
177,全己,2020-01-12 18:00,2,,3.9,270,59,-5.1,1015.4,0,.01,5,.3,
177,全己,2020-01-12 19:00,1.7,,3.5,270,62,-4.8,1015.8,,,1,-.6,
177,全己,2020-01-12 20:00,1.5,,4,270,63,-4.7,1016.4,,,1,-.8,
177,全己,2020-01-12 21:00,1.5,,3.1,270,62,-5,1016.9,,,4,-.7,
177,全己,2020-01-12 22:00,1.8,,2.3,270,60,-5.1,1017.3,,,2,.4,
177,全己,2020-01-12 23:00,1.7,,2.5,290,59,-5.4,1017.6,,,9,.5,
