瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),瘤搁柯档(∑C),30cm 瘤吝柯档(∑C)
131,没林,2020-01-01 01:00,-6.6,,1.3,200,64,-12.2,1027.3,,,0,-3.5,
131,没林,2020-01-01 02:00,-6.9,,1.5,140,68,-11.8,1026.4,,,9,-3,
131,没林,2020-01-01 03:00,-6.5,,1.4,140,67,-11.6,1026.5,,,9,-2.6,
131,没林,2020-01-01 04:00,-5.7,,.8,140,67,-10.8,1026.4,,,9,-2.3,
131,没林,2020-01-01 05:00,-5.4,,.8,160,66,-10.7,1026.2,,,9,-2,
131,没林,2020-01-01 06:00,-5,0,.3,0,67,-10.1,1026.3,,,9,-2,
131,没林,2020-01-01 07:00,-4.9,,1.1,160,68,-9.9,1026.3,,,9,-2.1,
131,没林,2020-01-01 08:00,-4.5,,.9,180,69,-9.3,1026.4,0,0,9,-1.8,
131,没林,2020-01-01 09:00,-4,,.4,0,70,-8.6,1026.8,0,.02,9,-1.3,
131,没林,2020-01-01 10:00,-3.5,,.7,140,69,-8.3,1027.1,0,.28,9,-.4,
131,没林,2020-01-01 11:00,-2.3,,.3,0,66,-7.8,1026.7,0,.69,9,0,
131,没林,2020-01-01 12:00,-1.3,,.3,0,67,-6.6,1025.8,.1,.85,9,1,
131,没林,2020-01-01 13:00,.6,,.6,250,61,-6,1025,.3,1.14,9,1.2,
131,没林,2020-01-01 14:00,1,,1.7,50,62,-5.4,1024.3,0,.61,9,1.2,
131,没林,2020-01-01 15:00,.3,,.7,360,70,-4.5,1024.6,0,.64,9,1.1,
131,没林,2020-01-01 16:00,.6,,.6,20,70,-4.2,1025.1,0,.3,9,.5,
131,没林,2020-01-01 17:00,.3,,0,0,72,-4.1,1025.1,0,.12,9,-.2,
131,没林,2020-01-01 18:00,.1,,.1,0,76,-3.6,1025.2,0,.02,9,0,
131,没林,2020-01-01 19:00,.1,,0,0,79,-3.1,1025,,,9,0,
131,没林,2020-01-01 20:00,0,,.2,0,80,-3,1024.8,,,7,0,
131,没林,2020-01-01 21:00,-.4,,.2,0,81,-3.2,1024.5,,,8,0,
131,没林,2020-01-01 22:00,-.4,,.2,0,81,-3.2,1024.7,,,9,0,
131,没林,2020-01-01 23:00,-.3,,.3,0,80,-3.3,1025,,,0,0,
131,没林,2020-01-02 00:00,-.4,,.8,50,81,-3.2,1024.5,,,8,0,
131,没林,2020-01-02 01:00,-.5,,0,0,82,-3.2,1024,,,6,0,
131,没林,2020-01-02 02:00,-.7,,0,0,83,-3.2,1023.6,,,1,0,
131,没林,2020-01-02 03:00,-.9,,.2,0,84,-3.2,1023.6,,,8,0,
131,没林,2020-01-02 04:00,-.7,,0,0,81,-3.5,1023.7,,,8,-.1,
131,没林,2020-01-02 05:00,-.3,,.9,230,83,-2.8,1023.2,,,9,-.2,
131,没林,2020-01-02 06:00,-.5,,0,0,84,-2.8,1023.5,,,9,-.2,
131,没林,2020-01-02 07:00,-.4,,0,0,83,-2.9,1023.8,,,9,-.2,
131,没林,2020-01-02 08:00,0,,0,0,84,-2.3,1024,0,0,9,-.2,
131,没林,2020-01-02 09:00,.6,,0,0,80,-2.4,1024.6,0,.05,9,0,
131,没林,2020-01-02 10:00,.8,,0,0,78,-2.6,1024.5,0,.15,9,0,
131,没林,2020-01-02 11:00,1.5,,0,0,77,-2.1,1024.4,0,.41,9,.1,
131,没林,2020-01-02 12:00,1.8,,0,0,74,-2.3,1023.6,0,.34,9,.6,
131,没林,2020-01-02 13:00,2.5,,0,0,67,-3,1022.2,0,.39,9,3,
131,没林,2020-01-02 14:00,3,,0,0,68,-2.3,1022.1,0,.43,9,3.7,
131,没林,2020-01-02 15:00,3.4,,.5,250,67,-2.1,1022.2,0,.25,9,3.2,
131,没林,2020-01-02 16:00,3.4,,0,0,66,-2.3,1022.3,0,.11,9,2.5,
131,没林,2020-01-02 17:00,3.2,,0,0,68,-2.1,1022.2,0,.03,9,2,
131,没林,2020-01-02 18:00,3.2,,0,0,68,-2.1,1021.7,0,0,9,1.7,
131,没林,2020-01-02 19:00,3.5,,0,0,69,-1.6,1021.6,,,5,1.6,
131,没林,2020-01-02 20:00,2.8,,0,0,73,-1.5,1022,,,7,1.5,
131,没林,2020-01-02 21:00,2.7,,0,0,74,-1.4,1022.3,,,8,1.2,
131,没林,2020-01-02 22:00,2.5,,0,0,73,-1.8,1022.6,,,0,1.2,
131,没林,2020-01-02 23:00,2.7,,.6,250,73,-1.6,1022.4,,,0,.8,
131,没林,2020-01-03 00:00,2.6,,0,0,74,-1.5,1021.7,,,8,.6,
131,没林,2020-01-03 01:00,1.7,,0,0,80,-1.3,1021.5,,,9,.3,
131,没林,2020-01-03 02:00,.6,,0,0,84,-1.7,1021.4,,,10,.3,
131,没林,2020-01-03 03:00,1,,0,0,84,-1.4,1021.5,,,8,.3,
131,没林,2020-01-03 04:00,1,,0,0,83,-1.5,1021.6,,,7,.2,
131,没林,2020-01-03 05:00,.6,,0,0,84,-1.7,1020.9,,,8,.1,
131,没林,2020-01-03 06:00,.3,,0,0,85,-1.9,1021,,,6,-.4,
131,没林,2020-01-03 07:00,-.1,,0,0,86,-2.1,1021.1,,,5,-.9,
131,没林,2020-01-03 08:00,-.2,,0,0,87,-2.1,1021,0,0,3,-1.2,
131,没林,2020-01-03 09:00,.1,,.6,250,84,-2.2,1021.4,0,.17,1,-.5,
131,没林,2020-01-03 10:00,1.1,,.4,0,80,-1.9,1022.4,.5,.51,3,0,
131,没林,2020-01-03 11:00,2.4,,.4,0,75,-1.5,1021.5,.2,.79,7,.1,
131,没林,2020-01-03 12:00,3.6,,1.4,270,68,-1.7,1021.3,.2,.84,3,5,
131,没林,2020-01-03 13:00,4.5,,2.8,290,61,-2.3,1020.1,.8,1.49,2,9,
131,没林,2020-01-03 14:00,5,,2.2,290,56,-3,1019.3,1,1.54,0,9.8,
131,没林,2020-01-03 15:00,5.5,,1.7,290,52,-3.5,1018.8,1,1.33,1,9.3,
131,没林,2020-01-03 16:00,5.6,,1.9,290,48,-4.5,1019.1,1,.86,0,6.7,
131,没林,2020-01-03 17:00,4.6,,1.7,290,51,-4.6,1019.1,.7,.33,1,2.9,
131,没林,2020-01-03 18:00,3.5,,.9,320,52,-5.4,1019.6,0,0,0,.6,
131,没林,2020-01-03 19:00,3,,.8,290,52,-5.9,1020.1,,,,0,
131,没林,2020-01-03 20:00,2.2,,.3,0,57,-5.4,1020,,,0,.4,
131,没林,2020-01-03 21:00,1.5,,.1,0,59,-5.6,1020.1,,,0,0,
131,没林,2020-01-03 22:00,1,,0,0,62,-5.4,1019.8,,,0,-.9,
131,没林,2020-01-03 23:00,.6,,0,0,65,-5.2,1019.9,,,0,-1.3,
131,没林,2020-01-04 00:00,-.2,,0,0,70,-5,1019.3,,,0,-1.7,
131,没林,2020-01-04 01:00,-.9,,0,0,73,-5.1,1019.1,,,3,-1.8,
131,没林,2020-01-04 02:00,-1.3,,.6,140,74,-5.3,1019,,,0,-2,
131,没林,2020-01-04 03:00,-1.6,,.4,0,76,-5.2,1019.7,,,0,-2.3,
131,没林,2020-01-04 04:00,-2.1,,.6,160,78,-5.4,1019.2,,,0,-2.3,
131,没林,2020-01-04 05:00,-2.3,,0,0,78,-5.6,1018.8,,,0,-2.5,
131,没林,2020-01-04 06:00,-2.8,,0,0,84,-5.1,1018.9,,,0,-2.5,
131,没林,2020-01-04 07:00,-3.5,,0,0,86,-5.5,1019,,,2,-2.5,
131,没林,2020-01-04 08:00,-2.4,,0,0,82,-5,1018.8,0,0,7,-1.8,
131,没林,2020-01-04 09:00,-1.8,,0,0,78,-5.1,1019.6,.1,.25,8,-.7,
131,没林,2020-01-04 10:00,-1.4,,.5,270,82,-4,1020,0,.26,9,-.2,
131,没林,2020-01-04 11:00,.1,,.2,0,77,-3.4,1019.8,0,.42,8,0,
131,没林,2020-01-04 12:00,2.4,,.4,0,68,-2.9,1018.9,.7,1.28,3,1.7,
131,没林,2020-01-04 13:00,4.5,,1.3,230,65,-1.5,1018.6,.5,1.33,6,4.4,
131,没林,2020-01-04 14:00,5.5,,1.4,180,60,-1.6,1018,1,1.59,0,8.7,
131,没林,2020-01-04 15:00,6.7,,1.9,250,55,-1.7,1017.9,1,1.25,0,8.6,
131,没林,2020-01-04 16:00,7,,1.6,290,43,-4.7,1018.1,1,.81,0,6.5,
131,没林,2020-01-04 17:00,6.4,,1.6,290,41,-5.9,1018.6,.7,.34,0,2.7,
131,没林,2020-01-04 18:00,4.9,,1.2,290,49,-4.9,1019,0,0,0,.3,
131,没林,2020-01-04 19:00,4.1,,1.2,290,49,-5.6,1019.6,,,0,.3,
131,没林,2020-01-04 20:00,3.9,,2.6,290,56,-4,1019.9,,,0,.3,
131,没林,2020-01-04 21:00,2.9,,.7,270,61,-3.8,1020.5,,,0,.1,
131,没林,2020-01-04 22:00,2,,.2,0,66,-3.6,1020.9,,,0,-.2,
131,没林,2020-01-04 23:00,.8,,.7,250,70,-4,1021.5,,,0,-1,
131,没林,2020-01-05 00:00,0,,1.2,160,72,-4.4,1021.4,,,0,-1.4,
131,没林,2020-01-05 01:00,-.5,,0,0,74,-4.5,1021.3,,,0,-1.7,
131,没林,2020-01-05 02:00,-1.3,,.6,180,77,-4.8,1021.8,,,0,-1.9,
131,没林,2020-01-05 03:00,-1.5,,.8,160,78,-4.8,1022.6,,,0,-2.1,
131,没林,2020-01-05 04:00,-2,,0,0,79,-5.1,1022.8,,,0,-2.3,
131,没林,2020-01-05 05:00,-2.3,,0,0,81,-5.1,1022.9,,,0,-2.5,
131,没林,2020-01-05 06:00,-3.5,,0,0,85,-5.6,1023.3,,,0,-2.8,
131,没林,2020-01-05 07:00,-3.5,,0,0,85,-5.6,1024.1,,,0,-3,
131,没林,2020-01-05 08:00,-3.8,,0,0,85,-5.9,1024.3,0,0,0,-3,
131,没林,2020-01-05 09:00,-2.5,,0,0,81,-5.3,1025.4,.9,.4,0,-1.2,
131,没林,2020-01-05 10:00,-.5,,0,0,73,-4.7,1025.7,1,1.15,0,0,
131,没林,2020-01-05 11:00,1.7,,0,0,67,-3.7,1025.5,1,1.6,0,1.2,
131,没林,2020-01-05 12:00,3.5,,1,290,56,-4.4,1024.5,1,1.75,4,5.5,
131,没林,2020-01-05 13:00,4.8,,1.2,50,43,-6.7,1023.5,1,1.83,3,9.5,
131,没林,2020-01-05 14:00,5.5,,1.1,70,35,-8.7,1023.2,1,1.61,6,10,
131,没林,2020-01-05 15:00,6.3,,1.2,340,36,-7.7,1023.1,1,1.33,7,9,
131,没林,2020-01-05 16:00,6.3,,.8,50,34,-8.4,1023.3,.7,.63,7,5.8,
131,没林,2020-01-05 17:00,5.8,,.3,0,32,-9.6,1023.6,0,.22,7,3,
131,没林,2020-01-05 18:00,4.9,,.2,0,35,-9.3,1023.8,0,.01,8,1.2,
131,没林,2020-01-05 19:00,4.4,,.3,0,36,-9.4,1023.9,,,10,.6,
131,没林,2020-01-05 20:00,4,,.1,0,41,-8,1023.9,,,10,.2,
131,没林,2020-01-05 21:00,2.7,,.3,0,47,-7.5,1023.8,,,7,-.8,
131,没林,2020-01-05 22:00,2,,.7,320,51,-7,1023.7,,,10,.2,
131,没林,2020-01-05 23:00,1.1,,.3,0,58,-6.2,1023.5,,,9,.1,
131,没林,2020-01-06 00:00,1.1,,0,0,58,-6.2,1022.8,,,6,0,
131,没林,2020-01-06 01:00,.6,,.9,70,60,-6.2,1023.1,,,10,-.5,
131,没林,2020-01-06 02:00,1.1,,1.1,50,59,-6,1022.6,,,9,-.4,
131,没林,2020-01-06 03:00,1,,.9,70,59,-6.1,1022.4,,,10,-.3,
131,没林,2020-01-06 04:00,1,,.6,340,60,-5.9,1022.7,,,9,-.2,
131,没林,2020-01-06 05:00,1.3,,.6,90,58,-6,1022.7,,,9,-.2,
131,没林,2020-01-06 06:00,1.6,,.3,0,59,-5.5,1021.9,,,10,-.2,
131,没林,2020-01-06 07:00,1.5,,.2,0,61,-5.2,1022.6,,,10,-.1,
131,没林,2020-01-06 08:00,2.2,,.4,0,61,-4.5,1022.6,0,0,10,0,
131,没林,2020-01-06 09:00,2.5,0,.6,160,70,-2.4,1022.2,0,.03,10,0,
131,没林,2020-01-06 10:00,2.2,,1.3,20,75,-1.7,1022.4,0,.14,10,0,
131,没林,2020-01-06 11:00,2.9,,.5,360,69,-2.2,1021.6,0,.43,10,1.9,
131,没林,2020-01-06 12:00,2.5,.1,.4,0,80,-.6,1021.2,0,.21,10,2.5,
131,没林,2020-01-06 13:00,2.9,,.2,0,82,.1,1019.4,0,.26,10,3.7,
131,没林,2020-01-06 14:00,3.2,,.2,0,84,.7,1018.7,0,.22,10,3.7,
131,没林,2020-01-06 15:00,3.4,.2,1,20,86,1.2,1018,0,.21,10,3.7,
131,没林,2020-01-06 16:00,3.5,,1.9,50,88,1.6,1017.5,0,.12,10,3.5,
131,没林,2020-01-06 17:00,3.7,,1.7,20,89,2,1017.4,0,.03,10,3.2,
131,没林,2020-01-06 18:00,3.5,0,.9,50,92,2.3,1016.7,0,0,10,3,
131,没林,2020-01-06 19:00,3.7,,.7,70,93,2.6,1016.5,,,10,3,
131,没林,2020-01-06 20:00,3.9,,0,0,94,3,1016.4,,,10,3,
131,没林,2020-01-06 21:00,3.9,2.6,.5,340,95,3.1,1015.7,,,10,3.2,
131,没林,2020-01-06 22:00,4.3,,.1,0,95,3.5,1015.1,,,10,3.2,
131,没林,2020-01-06 23:00,4.4,,.6,320,95,3.6,1014.5,,,10,3.4,
131,没林,2020-01-07 00:00,4.7,3,1,50,96,4.1,1013.6,,,10,3.5,
131,没林,2020-01-07 01:00,5,,.2,0,96,4.4,1012.7,,,10,3.5,
131,没林,2020-01-07 02:00,5,,.4,0,96,4.4,1012,,,10,3.7,
131,没林,2020-01-07 03:00,5,6.2,0,0,96,4.4,1010.7,,,10,3.7,
131,没林,2020-01-07 04:00,5.5,,0,0,96,4.9,1010.2,,,10,3.9,
131,没林,2020-01-07 05:00,5.6,,0,0,96,5,1010,,,10,3.9,
131,没林,2020-01-07 06:00,5.5,8.5,.9,20,96,4.9,1009.7,,,10,4,
131,没林,2020-01-07 07:00,6,,.4,0,97,5.5,1009.5,,,10,4.1,
131,没林,2020-01-07 08:00,6.2,,.6,20,97,5.7,1009.4,0,0,10,4.1,
131,没林,2020-01-07 09:00,6.5,5.6,1.1,50,97,6,1009.2,0,0,10,4.5,
131,没林,2020-01-07 10:00,6.6,,.8,50,97,6.1,1009.2,0,.02,10,4.8,
131,没林,2020-01-07 11:00,7.1,,.3,0,96,6.5,1008.3,0,.08,10,5.1,
131,没林,2020-01-07 12:00,7.5,4.3,.9,50,97,7,1006.4,0,.13,10,5.5,
131,没林,2020-01-07 13:00,7.8,,0,0,96,7.1,1005.2,0,.14,10,5.9,
131,没林,2020-01-07 14:00,7.9,,.1,0,97,7.4,1003.5,0,.1,10,6.1,
131,没林,2020-01-07 15:00,8.2,2.2,0,0,97,7.7,1002.6,0,.08,10,6,
131,没林,2020-01-07 16:00,8.3,,.1,0,97,7.8,1001.5,0,.05,10,6,
131,没林,2020-01-07 17:00,8.5,,1.1,50,97,8,1000.4,0,.02,10,5.9,
131,没林,2020-01-07 18:00,8.7,7.7,.4,0,97,8.2,998.5,0,0,10,6,
131,没林,2020-01-07 19:00,9.1,,0,0,97,8.6,996.8,,,10,6,
131,没林,2020-01-07 20:00,9.5,,0,0,97,9,995.2,,,10,6.4,
131,没林,2020-01-07 21:00,10.7,13.5,1.1,200,97,10.2,995.5,,,10,6.7,
131,没林,2020-01-07 22:00,12.7,,.9,250,97,12.2,995.4,,,10,7.5,
131,没林,2020-01-07 23:00,13.1,,4.3,250,92,11.8,993.3,,,10,8.5,
131,没林,2020-01-08 00:00,11.3,3.7,4.3,250,90,9.7,993.2,,,10,8.6,
131,没林,2020-01-08 01:00,10.9,,3.1,250,86,8.6,994,,,10,8.1,
131,没林,2020-01-08 02:00,8.4,,4.4,270,82,5.4,995.9,,,10,7.1,
131,没林,2020-01-08 03:00,7.3,0,3,250,90,5.7,996.3,,,10,6.6,
131,没林,2020-01-08 04:00,6.4,,4.1,250,85,4,997.5,,,10,6,
131,没林,2020-01-08 05:00,5,,3.9,250,90,3.4,999.2,,,10,5.4,
131,没林,2020-01-08 06:00,5,.6,3.1,250,87,3,1000.4,,,10,5,
131,没林,2020-01-08 07:00,4.8,,2.5,250,91,3.4,1001.7,,,10,5,
131,没林,2020-01-08 08:00,4.4,,2,270,92,3.2,1003.3,0,0,10,4.8,
131,没林,2020-01-08 09:00,4.4,1.1,1.9,270,91,3,1005.6,0,.02,10,4.9,
131,没林,2020-01-08 10:00,4.5,,2.3,270,88,2.6,1007.4,0,.13,10,5.3,
131,没林,2020-01-08 11:00,4.6,,1.8,290,86,2.4,1008.6,0,.43,10,6.4,
131,没林,2020-01-08 12:00,4.4,.1,2.4,270,87,2.4,1009.1,0,.15,10,5.5,
131,没林,2020-01-08 13:00,4.3,,3,290,87,2.3,1009.8,0,.13,10,5.3,
131,没林,2020-01-08 14:00,4.5,,2.1,290,86,2.3,1010.1,0,.27,10,6.2,
131,没林,2020-01-08 15:00,4.3,,2.1,270,86,2.1,1010.4,0,.2,10,5.8,
131,没林,2020-01-08 16:00,4.3,,2.1,270,86,2.1,1011.2,0,.11,10,5.2,
131,没林,2020-01-08 17:00,4.3,,1.1,270,85,1.9,1012.2,0,.04,10,4.9,
131,没林,2020-01-08 18:00,4.1,,2,250,85,1.7,1013.1,0,0,10,4.5,
131,没林,2020-01-08 19:00,3.9,,1.6,250,88,2,1013.9,,,10,4.4,
131,没林,2020-01-08 20:00,3.4,,2.6,270,90,1.9,1014.7,,,10,4,
131,没林,2020-01-08 21:00,3.3,0,1.4,270,86,1.1,1015.2,,,10,3.9,
131,没林,2020-01-08 22:00,2.9,,1.9,290,82,.1,1015.9,,,10,3.5,
131,没林,2020-01-08 23:00,2.7,,3.4,290,70,-2.2,1016.1,,,9,2.9,
131,没林,2020-01-09 00:00,2.5,0,1.7,290,72,-2,1016.3,,,9,2.7,
131,没林,2020-01-09 01:00,2,,1,290,75,-1.9,1016.4,,,8,2.5,
131,没林,2020-01-09 02:00,1.6,,1.6,290,74,-2.5,1016.4,,,0,1.8,
131,没林,2020-01-09 03:00,1.1,,1.7,290,74,-3,1016.4,,,9,1.6,
131,没林,2020-01-09 04:00,.6,,.4,0,73,-3.6,1016.3,,,9,1.3,
131,没林,2020-01-09 05:00,.6,,1.7,290,73,-3.6,1016.5,,,9,1.2,
131,没林,2020-01-09 06:00,.4,,1.3,270,73,-3.8,1016.7,,,8,1,
131,没林,2020-01-09 07:00,.4,,1.5,270,74,-3.7,1017.2,,,8,1,
131,没林,2020-01-09 08:00,.5,,1.7,270,73,-3.7,1017.3,0,0,8,.8,
131,没林,2020-01-09 09:00,.9,,1.9,270,73,-3.4,1017.5,0,.25,8,2.5,
131,没林,2020-01-09 10:00,1.1,,2,270,71,-3.5,1018,.4,.67,8,4.4,
131,没林,2020-01-09 11:00,1.4,,1.6,290,70,-3.4,1018.1,.1,.58,5,5,
131,没林,2020-01-09 12:00,2.7,,2,270,61,-4,1017.3,.6,1.24,5,9.4,
131,没林,2020-01-09 13:00,2.7,,2.5,290,61,-4,1016.4,.6,1.37,4,9.4,
131,没林,2020-01-09 14:00,3.5,,1.6,290,55,-4.7,1016,1,1.69,1,11.5,
131,没林,2020-01-09 15:00,3.5,,2.5,290,54,-4.9,1016,1,1.41,1,10.1,
131,没林,2020-01-09 16:00,3.4,,1.8,290,57,-4.3,1016.3,1,.81,2,7.3,
131,没林,2020-01-09 17:00,2,,1.9,320,58,-5.4,1016.7,.7,.33,2,3.5,
131,没林,2020-01-09 18:00,1.5,,1.7,290,64,-4.5,1017.1,0,.01,1,1.3,
131,没林,2020-01-09 19:00,.8,,1.5,290,66,-4.8,1017.7,,,7,.4,
131,没林,2020-01-09 20:00,.3,,.5,290,70,-4.5,1018,,,6,.2,
131,没林,2020-01-09 21:00,0,,1,290,72,-4.4,1018.4,,,1,.2,
131,没林,2020-01-09 22:00,-.2,,.7,290,74,-4.2,1018.6,,,1,.2,
131,没林,2020-01-09 23:00,-.7,,.6,270,76,-4.4,1018.8,,,0,.1,
131,没林,2020-01-10 00:00,-1,,0,0,77,-4.5,1018.6,,,0,0,
131,没林,2020-01-10 01:00,-1.5,,.9,160,82,-4.1,1018.5,,,2,-.2,
131,没林,2020-01-10 02:00,-1.6,,.5,290,82,-4.2,1018.6,,,0,-.7,
131,没林,2020-01-10 03:00,-2.8,,.5,320,89,-4.3,1018.6,,,4,-1,
131,没林,2020-01-10 04:00,-2.6,,0,0,89,-4.1,1018.5,,,5,-1.2,
131,没林,2020-01-10 05:00,-2.8,,0,0,89,-4.3,1018.1,,,5,-1.3,
131,没林,2020-01-10 06:00,-3.1,,0,0,90,-4.5,1017.6,,,6,-1.3,
131,没林,2020-01-10 07:00,-3.3,,.6,290,90,-4.7,1018.3,,,6,-1.5,
131,没林,2020-01-10 08:00,-2.8,,.7,290,89,-4.3,1018.5,0,0,6,-1.3,
131,没林,2020-01-10 09:00,-2,,.6,180,86,-4,1018.8,.3,.25,7,-.3,
131,没林,2020-01-10 10:00,-1.2,,.9,270,82,-3.8,1019.6,1,.91,4,0,
131,没林,2020-01-10 11:00,0,,1.9,70,79,-3.2,1018.8,1,1.55,2,1.2,
131,没林,2020-01-10 12:00,1.4,,1.1,340,73,-2.9,1016.9,1,1.63,1,6.6,
131,没林,2020-01-10 13:00,2.9,,1.4,340,65,-3,1015.9,1,1.71,0,10.5,
131,没林,2020-01-10 14:00,3.7,,1.1,50,52,-5.2,1015.6,1,1.71,0,12.6,
131,没林,2020-01-10 15:00,5,,1.3,230,42,-6.8,1015.5,1,1.45,0,10.9,
131,没林,2020-01-10 16:00,5.3,,1,290,49,-4.5,1015.1,1,.93,0,8.3,
131,没林,2020-01-10 17:00,4.5,,.9,290,50,-5,1015.6,.8,.37,0,4,
131,没林,2020-01-10 18:00,3.4,,.9,290,55,-4.8,1015.9,0,.01,1,1.2,
131,没林,2020-01-10 19:00,2.7,,1.3,320,53,-5.9,1015.9,,,4,.1,
131,没林,2020-01-10 20:00,2.2,,.7,290,55,-5.9,1015.9,,,8,-.5,
131,没林,2020-01-10 21:00,1.7,,.8,290,57,-5.9,1015.7,,,5,.2,
131,没林,2020-01-10 22:00,1.5,,.4,0,59,-5.6,1015.5,,,8,.2,
131,没林,2020-01-10 23:00,1.1,,.7,290,64,-4.9,1015.5,,,10,.1,
131,没林,2020-01-11 00:00,.4,,.7,270,68,-4.8,1015.4,,,6,0,
131,没林,2020-01-11 01:00,.2,,0,0,69,-4.8,1015.5,,,6,-.3,
131,没林,2020-01-11 02:00,-.5,,0,0,75,-4.3,1015.3,,,9,-.7,
131,没林,2020-01-11 03:00,-1,,.5,160,76,-4.7,1015,,,6,-1,
131,没林,2020-01-11 04:00,-1.5,,0,0,81,-4.3,1014.4,,,5,-1.3,
131,没林,2020-01-11 05:00,-1.8,,0,0,83,-4.3,1014.7,,,0,-1.4,
131,没林,2020-01-11 06:00,-1.8,,0,0,83,-4.3,1015,,,5,-1.5,
131,没林,2020-01-11 07:00,-2.1,,0,0,81,-4.9,1014.9,,,5,-1.8,
131,没林,2020-01-11 08:00,-2.6,,0,0,85,-4.7,1015,0,0,0,-1.8,
131,没林,2020-01-11 09:00,-1.7,,0,0,84,-4,1015.4,.5,.23,0,-.5,
131,没林,2020-01-11 10:00,.1,,0,0,75,-3.8,1015.6,1,.76,0,.1,
131,没林,2020-01-11 11:00,1.8,,.6,110,70,-3,1015.5,1,1.24,0,1.3,
131,没林,2020-01-11 12:00,3.2,,1.1,290,64,-2.9,1014.4,1,1.52,0,6.8,
131,没林,2020-01-11 13:00,4.1,,1.5,250,58,-3.4,1013.2,1,1.8,1,11,
131,没林,2020-01-11 14:00,5.5,,2.8,290,50,-4.1,1012,1,1.77,3,11.8,
131,没林,2020-01-11 15:00,5.7,,2,290,49,-4.2,1011.7,1,1.46,3,10.6,
131,没林,2020-01-11 16:00,5,,1.7,270,52,-4,1011.7,1,.82,1,7.4,
131,没林,2020-01-11 17:00,4.1,,1.5,290,46,-6.5,1011.6,.8,.36,0,3.2,
131,没林,2020-01-11 18:00,3.1,,.5,290,53,-5.5,1011.6,0,.01,1,.8,
131,没林,2020-01-11 19:00,2.5,,1.5,290,55,-5.6,1011.9,,,8,.4,
131,没林,2020-01-11 20:00,1.7,,2.3,290,56,-6.1,1011.9,,,9,0,
131,没林,2020-01-11 21:00,1.1,,.5,290,66,-4.5,1012.2,,,8,-.2,
131,没林,2020-01-11 22:00,1,,1.2,270,68,-4.2,1012.2,,,10,.1,
131,没林,2020-01-11 23:00,.8,,1,270,69,-4.2,1012.5,,,10,-.5,
131,没林,2020-01-12 00:00,.6,,.8,250,71,-4,1011.9,,,8,-.4,
131,没林,2020-01-12 01:00,.5,,.9,250,72,-3.9,1011.7,,,9,-.2,
131,没林,2020-01-12 02:00,.6,,.7,270,69,-4.4,1011.6,,,9,.2,
131,没林,2020-01-12 03:00,.5,,.5,250,71,-4.1,1011.4,,,9,.2,
131,没林,2020-01-12 04:00,.4,,.8,270,71,-4.2,1010.9,,,8,.2,
131,没林,2020-01-12 05:00,.3,,1.4,290,72,-4.1,1010.4,,,9,.2,
131,没林,2020-01-12 06:00,.1,,1.3,270,73,-4.1,1011,,,8,.2,
131,没林,2020-01-12 07:00,-.4,,1,270,73,-4.6,1011.3,,,5,.1,
131,没林,2020-01-12 08:00,-.5,,.9,290,69,-5.4,1011.4,0,0,4,0,
131,没林,2020-01-12 09:00,-.4,,1,250,74,-4.4,1011.8,0,.15,8,0,
131,没林,2020-01-12 10:00,.5,,.9,270,64,-5.5,1012.2,0,.4,8,.1,
131,没林,2020-01-12 11:00,1.1,,1.8,290,62,-5.3,1012.3,0,.71,7,2.5,
131,没林,2020-01-12 12:00,1.3,,2.3,290,61,-5.4,1011.5,.1,.77,6,4.2,
131,没林,2020-01-12 13:00,2.5,,1.7,290,56,-5.4,1010.8,.5,1.24,3,9.4,
131,没林,2020-01-12 14:00,3.5,,1.8,270,52,-5.4,1010.2,.9,1.55,2,9.9,
131,没林,2020-01-12 15:00,3.7,,2.1,290,50,-5.7,1010,.9,1.27,1,8.2,
131,没林,2020-01-12 16:00,4.1,,2,290,48,-5.9,1010.1,1,1,2,7.3,
131,没林,2020-01-12 17:00,3,,2.6,290,55,-5.1,1010.7,.8,.42,1,2.7,
131,没林,2020-01-12 18:00,2,,1.9,290,58,-5.4,1011.3,0,.02,0,.3,
131,没林,2020-01-12 19:00,1.3,,2.1,270,58,-6,1012,,,0,.1,
131,没林,2020-01-12 20:00,1,,1.4,270,60,-5.9,1012.5,,,0,.1,
131,没林,2020-01-12 21:00,1,,1.3,250,60,-5.9,1013.1,,,4,0,
131,没林,2020-01-12 22:00,.8,,.9,250,62,-5.6,1013.5,,,4,-.2,
131,没林,2020-01-12 23:00,.4,,1.1,270,63,-5.8,1013.9,,,6,-.7,
131,没林,2020-01-13 00:00,.6,,1,250,64,-5.4,1013.7,,,9,-.4,
131,没林,2020-01-13 01:00,.6,,.8,270,65,-5.2,1013.3,,,8,-.3,
131,没林,2020-01-13 02:00,.6,,1.2,270,67,-4.8,1013.4,,,9,-.3,
131,没林,2020-01-13 03:00,.3,,.6,290,71,-4.3,1013.8,,,9,-.3,
131,没林,2020-01-13 04:00,-.2,,1.4,290,66,-5.7,1013.6,,,9,-.4,
